"GEOID","tract","not_citizen","naturalized_citizen","native_citizen","foreign_born","work_from_home","desktop_or_laptop","desktop_or_laptop_only","smartphone","smartphone_only","tablet_or_portable","has_computer","no_computer","internet_subscription","dial_up","broadband","satellite","other_internet_service","access_with_no_subscription","no_internet_access","sixty_five_and_older","median_income","mean_income","mean_d_mbps","mean_u_mbps","mean_lat_ms","number_providers","mean_lowest_cost"
53063003100,31,0.882675761502564,0.892476205045006,0.764679897100607,1.02578406969918,-0.32742772791033,1.14183254181395,0.00386751192523329,1.22523773170903,0.784761311068714,0.76215759482816,1.23510645297142,0.1993596066437,1.41947897783967,0.571974684814433,1.42527473904477,-0.217574054063237,2.52289035951116,0.0931246387492325,-0.542763620588862,-0.303487575929847,-0.363732012571339,-0.527695632988925,1.16909627261609,1.34477061371497,-0.747920021093671,-0.296447540587057,0.723941324734776
53063003200,32,-0.306936903185314,1.01157163764398,-0.68639918149707,0.157770425265516,0.0988272715339106,0.0350607933841312,-0.33138470601472,-0.0335733439747208,0.499511648053421,0.0204893179111854,0.050463117130766,0.706593642316932,0.0968658536752321,1.56884484977673,0.236370654217112,-0.246510138288216,-0.385649641486463,1.92638179717814,-0.68992740353201,0.320039556904649,-0.769458689736191,-0.884107701796639,0.547056629049249,-0.00278376205755352,-0.732153160246409,0.205019794424694,0.0415361150529106
53063003500,35,-0.219223526987129,-0.872301568921682,-0.713423934124859,-0.507987612698165,-1.14949094112422,-0.20126057638736,1.32625126046616,-0.0990161216096559,1.18886500034038,-0.527278755890241,0.134299414744105,3.47101913673604,0.0644207986812993,0.571974684814433,-0.0817307731615268,-0.622679233212954,-0.0179032045787178,1.0845800407567,2.50843214576573,-0.45224785635229,-2.07471272241497,-1.56401829521689,0.0475666158803383,0.171557477321839,-0.758121669214991,0.706487129436445,-0.795116899420965
53063003601,36.01,-0.449471139507364,-0.948089571484668,-0.97991802253778,-0.714456877636268,-1.25098022670618,-0.534079838815544,-1.20676549730238,-0.249149552654507,0.190491179786853,-0.883570379115062,-0.456199724967238,-0.28251272724587,-0.391718503880461,-0.50157780052958,-0.334223781143321,-0.80594109997116,-0.0847661931073988,-0.0378223011385466,-0.640872809217627,-1.41127689822464,-1.439673857598,-0.503029390672544,0.798053807361991,0.0317681412568306,-0.767722576625483,-0.296447540587057,0.723941324734776
53063003602,36.02,-0.0657251186403063,-0.958916428993666,-0.979167334964786,-0.423714443335673,-0.0432577282808363,0.16109885726226,-0.387260075671379,0.322512357862426,0.796646713694351,-0.444871169566132,0.263698917582084,0.808040449451578,0.367877489506905,-0.50157780052958,0.387468832221966,-0.873458629829447,-0.85369056118723,0.205364872938757,0.0458915111837284,-0.999812292800857,-1.50651771628799,-0.733689021658705,0.432330875498882,-0.345885437422915,-0.704456836158855,-0.296447540587057,0.723941324734776
53063003800,38,-0.416578623433045,-0.103594685782818,-1.43483469177223,-0.360509566313805,-0.956661298518495,-0.880684514480399,-1.07638963477017,-0.832360188636428,-0.689028614510303,-0.798739040252009,-0.973797736319156,-0.789746762919101,-0.939467373483913,-0.50157780052958,-0.711969226155455,-0.989202966729366,-0.85369056118723,-0.337129592310613,-0.846902105338034,-0.971326281656134,-0.436749490103798,-0.319432344719478,0.387126321305476,-0.752795314908625,-0.733873773985147,-0.296447540587057,0.723941324734776
53063003900,39,-0.350793591284406,-0.276824405926787,-1.12555141169864,-0.377364200186303,-0.520257370516058,-0.677842005426535,0.823372933556231,-0.976719256948785,-0.617716198756479,-0.648466382837459,-0.79701250004755,-0.383959534380516,-0.872668730849346,0.418610044051003,-0.727874297524387,0.139304318044848,0.149254266742985,0.205364872938757,-0.209192379251061,0.196600175277516,-0.56595134055509,0.685906187973038,1.12630902552345,-0.309469639787963,-0.721121762972321,-0.296447540587057,0.723941324734776
53063004001,40.01,1.27738595439439,-0.211863260872799,-0.871819012026623,0.899374315655439,0.687465127909291,-0.256402229334042,-1.56064283846122,0.0549668845901914,0.392543024422686,0.115015666930015,-0.139079816603739,-1.1194488861067,-0.0176461051268835,-0.50157780052958,-0.0857070410037598,-0.603388510396301,1.62024001437397,-0.786090529068713,-1.1117969146357,-1.03462852864441,-0.373858524053943,-0.734521318178583,0.456957325971385,1.34706775350536,-0.712734189728416,-0.296447540587057,0.723941324734776
53063004002,40.02,-0.48784574159407,-0.525842128633743,-0.978416647391791,-0.579619806656282,-0.692789156005393,-0.157934991929254,-0.852888156143537,-0.100940909187154,-0.201727106859176,-0.37700609847569,-0.239318868097949,-1.05604463164755,-0.0920788783482585,-0.50157780052958,0.150880895609103,-1.14352874926259,0.216117255271666,-0.655143589180934,-1.28839345416748,-1.41127689822464,-1.01920155844971,-0.802656137828588,0.396837669659927,1.11276148202907,-0.704098270506402,-0.296447540587057,0.723941324734776
53063004100,41,-0.427542795457818,-0.623283846214726,-1.03997302837731,-0.571192489720033,0.26121012846505,-0.650271178953194,-0.480385691765811,-0.716872933986543,-0.249268717361725,-0.476379952572409,-0.653032771537686,-0.764385061135439,-0.636010682658307,-0.50157780052958,-0.435618611120263,-0.960266882504386,-0.85369056118723,-0.786090529068713,-0.425032594234344,-0.104085497916784,0.187629888942013,0.690332492192388,0.590020140185878,-0.22838571698315,-0.687744244348901,-0.296447540587057,0.723941324734776
53063004200,42,-0.279526473123381,0.513536192230073,0.741408582337789,-0.0149895719275907,1.93578334056742,1.10835368109632,0.152868497676324,0.926895657196826,-0.784111835515401,1.38748574987581,0.868778282965313,-0.396640385272347,0.995784730271839,-0.50157780052958,1.07138690108604,-0.641969956029608,-0.0513346988430583,-0.786090529068713,-0.336734324468455,0.813797083413184,1.55799561387297,1.88963394567645,1.30830667109527,1.2415075981769,-0.778757943962165,-0.296447540587057,0.723941324734776
53063004300,43,-0.3124189891977,0.665112197356046,-0.229230449543637,0.0187196958174058,0.149571914324892,0.300922334377059,1.23312564437173,-0.0277989812422265,-1.00993448540251,0.342848405590785,0.0632208145936654,-0.117661665652069,0.165573028956501,0.265245403287572,0.484887394356674,-0.77700501574618,-0.85369056118723,-0.0565290068368008,-0.572196377177492,1.06700607136628,1.28466863289076,1.97116117296449,0.824144301283734,-0.133240535821591,-0.733152209367437,-0.296447540587057,0.723941324734776
53063004400,44,-0.47139948355691,0.0479813193431554,0.848006217702957,-0.343654932441307,0.0480826287429296,1.18515812627206,0.0597428815818922,1.1559453789191,-0.748455627638489,1.66136978677652,1.18407566311983,-0.143023367435731,1.04540657908609,-0.50157780052958,1.11910211519283,-0.883103991237773,1.21906208320188,0.26148499003352,0.752277669310837,1.21576635178872,-0.137173525410101,0.198634407244521,1.31461558949707,0.131193277884,-0.786033140535597,-0.296447540587057,0.723941324734776
53063004500,45,-0.520738257668389,-0.14690211581881,-0.02128999182426,-0.45742371108067,0.707762985025683,0.259566094667048,0.190118744114096,0.23782170445251,-0.617716198756479,0.507663578239002,0.17804009175976,-1.09408718432304,0.238097269531175,-0.50157780052958,0.554472081595751,-0.86381326842112,-0.619670101336847,-0.131355829629817,-1.04312048259556,0.361186017447027,1.34387319344476,2.43607444263629,1.11609863180249,1.31898371331956,-0.724996376453132,0.205019794424694,0.0415361150529106
53063004601,46.01,-0.290490645148154,0.535189907248069,0.103324145292768,-0.0149895719275907,-0.499959513399666,0.413174985018518,0.860623179994004,0.418751736737331,0.796646713694351,0.604613679796777,0.648252369678052,3.52174254030337,0.631254994751771,0.0351984421424266,0.804976955656429,-0.497289534904708,2.42259587671814,0.972339806567178,2.45937755145135,2.27291387649289,-0.800060296804235,-0.672477395787685,0.550750874877001,-0.440548691636432,-0.651170601158587,-0.296447540587057,0.723941324734776
53063004602,46.02,-0.20277726894997,0.665112197356046,-0.466447722609786,0.102992865179897,1.33699655563385,-0.276095676814999,-0.219633966701403,-0.335764993641921,-0.605830796130842,-0.103122061574977,-0.423394217205497,-0.358597832596854,-0.395535569173865,0.341927723669288,-0.270603495667594,-0.449062727863075,0.583863692179411,-0.617730177784425,-0.199381460388184,-0.787749765390141,1.09484095711599,0.763688080921627,0.306894598438013,0.0137622722593253,-0.744826631547009,-0.296447540587057,0.723941324734776
53063004701,47.01,-0.350793591284406,0.491882477212077,-0.261510015182386,-0.0781944489494591,0.788954413491253,-0.612853628739375,-1.02051426511351,-0.457026611024301,-0.902965861771773,0.0835068839237388,-0.567373945715361,-0.548810595974316,-0.500504864742471,-0.50157780052958,-0.42567794151468,-0.304382306738176,1.51994553158094,-0.0191155954402924,-0.895956699652416,-1.03146341629499,0.813919092521824,0.0808644496817983,0.726774281882762,-0.536746533271868,-0.654423284915438,-0.797914875598808,-1.30596901581511
53063004702,47.02,0.389288020387776,0.0263276043251592,-0.0528188698900139,0.309462130118001,0.210465485674069,0.491948774942348,-0.219633966701403,0.335985870904913,-1.10501770640761,0.640969967880942,0.32384234847861,0.364210668237501,0.480480915662319,-0.50157780052958,0.474946724751091,-0.651615317437934,1.92112346275303,-0.524196649293155,-0.169948703799555,0.759990173473152,0.252830410242287,-0.0168168964238717,0.679407067265134,-0.597397179945234,-0.746050528885533,0.205019794424694,0.68760021889373
53063004800,48,-0.0821713766774659,0.654285339847048,0.221932781825842,0.191479693010513,0.585975842327329,0.866124277080543,-0.666636923954674,1.24256081990651,2.34174905502719,0.854260191308046,1.08019155520765,-0.333236130813193,0.757218149434098,0.418610044051003,0.765214277234099,-0.198283331246583,1.11876760040886,2.8804237877891,0.15381161867537,1.26324303702993,-0.423069816697474,-0.0166655697838939,0.843916008889234,-0.562583979933237,-0.722719868265017,-0.296447540587057,-1.09311396731755
53063004900,49,-0.153438494838491,1.41216536547691,1.39901089628066,0.431658225693613,1.69220905517071,1.8645820643651,1.08412465862064,1.59287215901117,-1.12878851165888,1.62986100377024,1.57956428446971,-0.536129745082485,1.80118550718005,0.495292364432718,1.82886592503142,0.910933230710978,2.92406829068325,-0.542903354991409,-0.88614578078954,2.28873943823996,1.42879376342168,2.14855382667846,0.885194138203962,-0.2509740337416,-0.737756332593272,0.205019794424694,0.68760021889373
53063005000,50,0.0110240855331052,-0.0386335407288293,0.491429620530739,-0.00656225499134155,-0.11430022818821,0.684944560255733,1.84775471059498,0.511141540457239,-0.154185496356627,0.432527249531727,0.717508441619505,1.46744469582678,0.631254994751771,-0.50157780052958,0.572365286885799,-0.825231822787813,0.951610129087156,1.23423368634274,1.10547074837439,0.848613319256735,-0.0824992463088496,1.33528663177777,0.436729374759893,-0.518604612692627,-0.393085083453288,-0.296447540587057,0.723941324734776
53063010101,101.01,-0.47139948355691,-0.14690211581881,-0.0182872415322834,-0.419500784867549,0.677316199351094,-0.217015334372126,-0.797012786486878,0.0222454957727238,-0.154185496356627,0.391323456369673,-0.0989841960060554,0.567104282506793,0.0147989498670493,-0.50157780052958,-0.111552781978274,1.00738684479424,0.48356920938639,-0.449369826500138,0.0655133489094814,0.86127376865439,-0.228312128753536,0.498790797640488,-1.07021043621152,-0.624844373231148,0.393277663319336,0.205019794424694,0.68760021889373
53063010102,101.02,-0.635862063928506,-0.958916428993666,-0.538513729617224,-0.861934924020628,0.0277847716265372,-0.512417046586491,0.0783680048007785,-0.813112312861447,-1.02181988802815,-0.575753806669128,-0.744159181986967,-0.472725490623331,-0.704717857939577,0.571974684814433,-0.833245395343561,0.554054858602893,1.05190461188018,-0.449369826500138,-0.513330864000233,-0.281331789483951,1.26175073848277,1.04791734245993,-1.28651561006735,-0.961203323143588,0.567715708247598,-1.80084954562231,2.60641060730098
53063010201,102.01,-0.564594945767481,-0.623283846214726,0.563495627538177,-0.676533951423147,1.83429405498546,0.66328176802668,0.17149362089521,0.626628795107124,0.0835225561561174,0.00594680267751918,0.609979277289354,0.414934071804824,0.444218795374982,-0.50157780052958,0.0594267352377442,4.00709424278382,-0.85369056118723,0.635619103998603,0.987739722019873,0.471964949676506,0.41814126874339,0.26340220915502,-1.71211476494014,-1.03656843180823,1.23429385160463,-0.296447540587057,0.723941324734776
53063010203,102.03,-0.416578623433045,0.383613902122096,0.527462624034458,-0.170894935248199,1.62116655526334,0.383634813797081,-1.15089012764572,0.343685021214905,-0.843538848643587,0.636122462803053,0.110606548027292,-1.29698079859233,0.184658355423521,-0.50157780052958,0.331801082430704,1.00738684479424,-0.285355158693442,-0.449369826500138,-1.12160783349858,-0.100920385567371,2.09643288888879,1.92424991457137,-0.609311040554933,-0.845748074911707,0.042886572578858,-0.296447540587057,0.723941324734776
53063010204,102.04,-0.635862063928506,-1.15379986415563,-0.289285455383169,-0.93778077644687,0.108976200092107,-0.746769071609887,-0.0892581041691983,-0.888179028383873,-0.118529288479716,-0.677551413304791,-0.818882838555378,-0.853151017378255,-0.689449596765961,1.03206860710472,-1.35811275051832,2.91716840364291,2.32230139392512,-0.748677117672204,-1.13141875236145,-0.0977552732179571,0.818316130402428,1.3153115153007,-1.92664789802183,-0.957579995322263,1.26837535298351,-0.296447540587057,0.723941324734776
53063010301,103.01,-0.389168193371112,-0.634110703723724,0.896800909947576,-0.545910538911285,-0.0940023710718173,0.493918119690444,0.37636997630296,0.805634039814447,2.25855123664773,0.49554481554428,0.810457380277772,0.655870238749609,0.734315757673675,0.802021645959579,0.836787098394293,0.650508472686159,1.88769196848869,-0.786090529068713,1.50771842175233,0.576413657207158,-0.356803346820084,-0.469170054977511,1.02598246557299,-0.43202558297199,-0.0615302247408483,-0.296447540587057,0.723941324734776
53063010303,103.03,-0.378204021346339,0.578497337284061,-0.115876626021522,-0.0655534735450854,0.47433762818717,-0.217015334372126,-0.368634952452493,-0.320366693021936,-0.593945393505205,-0.340649810391525,-0.324977693920273,-0.967278675404732,-0.20277377185697,-0.50157780052958,-0.642384538916378,0.457601244519627,2.45602737098248,-0.449369826500138,-1.21971702212734,0.256737309916376,0.650340400458534,0.518501092497596,-1.98707491123911,-1.0688204481043,2.01307580705838,1.2079544644482,-0.422455377705501
53063010304,103.04,-0.372721935333952,-0.796513566358695,1.57617316350727,-0.59647444052878,0.108976200092107,1.01579447793582,0.562621208491823,1.20214028077905,1.79502053424788,0.919701509859544,1.24968667864331,1.0236149146127,1.20190625611565,1.64552717015845,0.252275725586044,2.8400055123763,1.4865140373166,-0.0378223011385466,1.36055463880918,1.39301264335589,-0.302972943675716,-0.372964143611624,-1.80838172612948,-1.01679349133647,4.43535343996997,0.706487129436445,0.367798487492521
53063010305,103.05,-0.224705612999516,-0.136075258309812,2.94092317121063,-0.225672495333819,2.10831512605676,2.59127027641243,0.543996085272936,2.268472598713,-1.06936149853069,3.11319755760419,2.21562662940569,-0.789746762919101,2.31648932178957,-0.50157780052958,1.88254554090157,1.59575389070217,1.68710300290265,-0.393249709405376,-0.385788918782838,1.58608449667012,1.76381251830449,1.02173783374377,-0.719226339559168,-0.833391996444164,1.95319658479689,0.205019794424694,0.68760021889373
53063010401,104.01,1.10744128801041,2.49485111637672,2.62788645327207,1.82216552017472,-0.733384870238178,0.194577717979888,-0.741137416830219,0.538088566542212,1.59296868961205,0.434951002070671,0.451419323107604,0.173997904860039,0.543462493003483,-0.50157780052958,0.542543278069052,-0.420126643638095,-0.85369056118723,-0.131355829629817,-0.160137784936678,-0.0471134756273381,-0.244390186458372,-0.556674684544674,0.692536595203165,-0.235942304832023,-0.274939869315487,0.706487129436445,0.0770696407641492
53063010403,104.03,-0.427542795457818,2.57063911893971,-0.413148904927202,0.671836758376713,-0.611597727539824,-0.382440293212171,-0.350009829233607,-0.472424911644285,0.190491179786853,-0.558787538896517,-0.437974442877382,-0.358597832596854,-0.32110279595249,-0.50157780052958,-1.22689591172463,2.71461581406806,1.1521990946732,-0.711263706275696,-0.611440052628998,0.0161887713609356,1.00152604209427,0.403984657694396,-1.60743892553628,-0.97189161445156,1.11730104680956,0.205019794424694,1.01063227081414
53063010404,104.04,-0.520738257668389,-0.893955283939678,-0.424409218522114,-0.748166145381265,0.423592985396189,-0.337145364005968,1.28900101402839,-0.510920663194247,-0.0234460674746177,-0.449718674644021,-0.421571688996511,-0.00353400762559221,-0.477602472982047,2.94912661664761,-0.92469955571492,1.08454973606086,-0.18506067590042,-0.748677117672204,0.57568112977906,0.310544219856408,0.66934981675044,0.572524702969671,-1.86494821292014,-1.06668170754153,1.10080997319239,-0.296447540587057,0.723941324734776
53063010504,105.04,-0.449471139507364,-0.742379278813705,-0.168424756131112,-0.634397366741901,-0.692789156005393,0.0291527591398439,-0.238259089920289,-0.149060598624606,-0.819768043392312,0.216813273565679,-0.148192457648667,-1.03068292986389,-0.0195546377735854,0.0351984421424266,0.0952131458178411,-0.400835920821442,-0.552807112808166,-0.786090529068713,-1.08236415804707,0.263067534615203,0.681608225387276,0.600784952985525,0.421944415766565,-0.670005846708438,-0.132856409952454,-0.797914875598808,1.18599252757093
53063010505,105.05,-0.120545978764172,-0.352612408489774,-0.00552555279138298,-0.229886153801943,-0.388321299259507,-0.100823994234476,-0.014757611293653,-0.174082837132081,-0.415664354120646,0.105320656774238,-0.268479319441719,-1.29698079859233,-0.164603118922932,-0.50157780052958,0.0753318066066762,-0.371899836596462,1.08533610614452,-0.786090529068713,-1.19028426553871,-0.27183645243571,1.22977228116928,0.748214931983897,0.453915289421024,-0.482063356991396,-0.504362129067877,-0.296447540587057,0.723941324734776
53063010506,105.06,-0.010904258516441,0.58932419479306,1.12576061971079,0.220975302287385,2.83903798224689,1.55933362841025,-0.387260075671379,1.73338165216853,-0.213612509484813,2.23822289104528,1.59596703835058,0.440295773588485,1.69621621161145,0.571974684814433,1.77717444308239,-0.314027668146503,-0.85369056118723,0.878806278075907,-0.248436054702567,2.38685792107179,0.409302778458135,0.542070216674139,0.661937041171672,-0.545283258323377,-0.510744270328196,-2.67235479085182e-15,1.03287635059378e-14
53063010507,105.07,-0.427542795457818,-0.233516975890795,0.313516665731128,-0.419500784867549,0.220614414232265,0.584507978102849,-0.163758597044744,0.436074824934813,-0.724684822387214,0.536748608706334,0.367583025494265,-0.434682937947839,0.432767599494771,-0.50157780052958,0.82684642878871,-0.439417366454749,-0.85369056118723,-0.206182652422834,-0.474087188548727,1.17461989124634,0.951781775162185,1.35855310267436,0.977534287523518,-0.317837631023577,-0.634359589561109,-0.296447540587057,0.723941324734776
53063010508,105.08,-0.559112859755095,-0.536668986142741,0.493681683249722,-0.638611025210026,3.02171869629442,0.0842944120865253,-0.778387663267992,0.0164711330402296,-0.617716198756479,0.277407087039288,-0.137257288394754,-1.18285314056586,-0.0863532804081528,-0.50157780052958,0.0574386013166277,-0.0343121873050308,-0.85369056118723,-0.524196649293155,-0.935200375103922,-0.240185328941573,2.98618904911249,2.30703065039522,-0.357379529204899,-0.31815726605758,0.730093989995722,-0.296447540587057,0.723941324734776
53063010601,106.01,-0.45495322551975,0.275345327032115,0.206168342792965,-0.242527129206317,-0.307129870793938,0.0409688276284185,-0.759762540049106,-0.106715271919648,-0.712799419761577,0.0956256466184606,-0.177352908992437,-0.269831876354039,-0.0252802357136912,-0.50157780052958,0.301979073613956,-0.0439575487133574,-0.552807112808166,-0.673850294879188,-0.680116484669133,0.538432309014194,0.614897610269421,0.521603288617141,0.148596612545633,-0.16797230246937,-0.467037418778751,-0.296447540587057,0.723941324734776
53063010603,106.03,-0.361757763309179,0.199557324469129,0.435878740129173,-0.200390544525071,0.0582315573011258,1.09456826785965,-0.610761554298015,0.896099055956857,-0.498862172500107,1.39718076003158,0.903406318936039,-0.967278675404732,1.0530407096729,-0.50157780052958,1.34972565004235,-0.23686477687989,-0.85369056118723,-0.41195641510363,-1.08236415804707,1.3961777557053,1.06459466624032,1.17461557178134,0.380678179588543,0.926551356984092,-0.524857483427752,-0.296447540587057,0.723941324734776
53063010604,106.04,-0.570077031779868,-0.0494603982378273,-0.12638625204344,-0.45742371108067,-0.469512727725077,0.103987859567483,-0.350009829233607,-0.0778434582571769,-1.04559069327942,-0.00374820747825827,-0.210158416754179,-0.422002087056008,-0.0749020845279412,-0.50157780052958,0.305955341456189,-0.188637969838257,-0.85369056118723,-0.524196649293155,-0.797847511023651,0.212425737024584,1.82643699721007,1.50575609171276,0.769836348179895,2.17437180286113,-0.560768528588479,-0.296447540587057,0.723941324734776
53063010701,107.01,0.0219882575578782,1.62870251565688,0.104825520438756,0.65076846603609,0.55552905665274,0.334401195094687,-0.759762540049106,0.276317456002472,-0.605830796130842,0.459188527460115,0.10696149160932,-1.10676803521487,0.175115692190011,-0.50157780052958,0.582305956491382,-0.535870980538015,-0.85369056118723,0.280191695731774,-1.32763712961898,-0.563026788581769,1.2867117009969,1.48441903547589,0.767548491943005,-0.0910071581898557,-0.660924886762062,-0.296447540587057,0.723941324734776
53063010702,107.02,-0.208259354962356,1.96433509843582,-0.149657566806258,0.60441822288672,0.139422985766695,-0.246555505593563,-0.666636923954674,-0.443553097981814,-1.14067391428452,0.226508283721456,-0.461667309594195,-0.954597824512901,-0.332553991832701,-0.50157780052958,-0.0837189070826433,0.0428507039615822,-0.85369056118723,-0.580316766387917,-1.20990610326446,-0.983986731053789,2.24881912089236,1.59738437221932,1.34984454023007,1.77337840579849,-0.612583300276613,-0.797914875598808,1.18599252757093
53063010800,108,-0.570077031779868,-0.753206136322703,-0.942383643888073,-0.731311511508766,-1.02770379842587,-0.969305028144708,-0.312759582795834,-1.03446288427373,-0.35623734099246,-1.03626678906856,-1.03029611079771,0.579785133398624,-1.04634520169922,-0.50157780052958,-0.733838699287736,-1.037429773771,-0.85369056118723,-0.262302769517596,0.418706427973036,-0.89852869761962,-0.617783090117365,0.0474212622467045,0.46471762149595,0.260886787640405,-0.752038229700339,-0.296447540587057,0.723941324734776
53063010901,109.01,-0.372721935333952,-0.818167281376691,-1.02570996449042,-0.604901757465029,0.504784413861759,-1.08746571303045,-0.68526204717356,-1.01906458365374,-0.225497912110451,-0.985367985750725,-1.06674667497742,-1.17017228967402,-1.0291684078789,-0.50157780052958,-0.785530181236765,-1.04707513517933,-0.586238607072506,-0.542903354991409,-1.07255323918419,-0.518715215689977,0.0740619509550915,-0.556145041304751,0.0899582650336424,-0.47040060504476,-0.369051629558004,-0.296447540587057,0.723941324734776
53063010902,109.02,-0.0657251186403063,1.26058936035094,-0.346337710930724,0.440085542629862,0.0785294144175182,-1.10125112626712,-1.15089012764572,-1.17882195258608,-1.00993448540251,-0.980520480672836,-1.28180500363773,-1.29698079859233,-1.17039982373485,-0.50157780052958,-0.857103002396959,-0.815586461379487,-0.85369056118723,-0.786090529068713,-1.47480091256213,-0.927014708764343,0.786160014992756,0.520695328777274,0.957332994182565,-0.237464375256458,-0.647886086857322,-0.296447540587057,0.723941324734776
53063011000,110,-0.493327827606456,-0.42840041105276,-0.113624563302539,-0.545910538911285,-0.875469870052925,-0.0279582385549332,-0.368634952452493,0.0819139106751647,0.487626245427783,-0.0279857328677019,-0.000567672720831507,-0.181065920111223,0.0396098742741743,0.111880762524142,0.134975824240171,-0.661260678846261,-0.519375618543825,-0.655143589180934,-0.00316308313065414,-0.293992238881606,0.00570799844751551,-0.338310343056708,0.958222150049519,-0.181114008551387,-0.35963280178232,-0.296447540587057,0.723941324734776
53063011102,111.02,-0.295972731160541,0.177903609451132,0.524459873742481,-0.158253959843826,-0.631895584656216,0.34227857408707,-1.22539062052126,0.541938141697208,0.333116011294499,0.110168161852127,0.435016569226733,-0.00353400762559221,0.583541678584223,-0.50157780052958,0.775154946839682,-1.00849368954602,-0.285355158693442,-0.168769241026326,-0.572196377177492,-0.240185328941573,-0.4774331941304,-0.603245457997842,0.145775918698426,0.450894612395779,-0.560663411943401,-0.296447540587057,0.723941324734776
53063011103,111.03,0.877193675490178,0.102115606888146,-0.801254380165174,0.713973343057959,-1.08859736977505,-0.0417436517916035,0.916498549650663,-0.27609657873948,-0.201727106859176,0.148948202475237,0.0613982863846798,2.03808298595916,0.165573028956501,2.4123503739756,0.206548645400365,-0.603388510396301,-0.85369056118723,-0.112649123931563,1.11528166723727,1.62406584486309,-1.58961729077901,-1.39370016192188,0.283479249848578,-0.43350019864507,-0.609458005420736,-0.296447540587057,0.723941324734776
53063011104,111.04,-0.635862063928506,-0.634110703723724,-0.234485262554596,-0.735525169976891,-0.966810227076691,-0.837358930022292,-1.56064283846122,-0.3569376569944,2.30609284715028,-0.813281555485675,-0.408813991533612,0.35152981734567,-0.342096655066211,2.56571501473903,-0.204995076270749,-0.80594109997116,-0.318786652957782,-0.505489943594901,0.0949461054981109,-0.657980159064179,-1.20649760635383,-1.28962526527715,0.464600538671423,0.00153931557102888,-0.562528089821299,-0.296447540587057,0.723941324734776
53063011202,112.02,-0.422060709445431,0.13459617941514,0.271478161643456,-0.272022738483189,0.190167628557676,0.358033332071836,0.618496578148482,0.272467880847476,-0.35623734099246,-0.00374820747825827,0.252763748328171,-0.345916981705023,0.289627650992127,-0.50157780052958,0.347706153799636,0.602281665644526,-0.519375618543825,-0.000408889742038293,-0.395599837645714,0.221921074072825,-0.013656734036762,0.495461611560976,-1.25877917517125,-0.89147975906069,0.603562846046195,-0.296447540587057,0.723941324734776
53063011203,112.03,2.03939591011612,-0.0494603982378273,1.12651130728378,1.54827771974662,-0.307129870793938,1.27771732943256,1.71737884806277,1.62366876025114,2.4724884839092,0.764581347367105,1.69985114626276,2.97646595195464,1.57788718751593,0.571974684814433,1.8507353981637,-0.506934896313035,-0.85369056118723,0.972339806567178,2.83219246824066,1.2347570258852,-1.0008583600185,-0.844346627142472,0.162995596602421,0.11944061795846,-0.57862842284097,-0.296447540587057,0.723941324734776
53063011204,112.04,-0.389168193371112,4.37872432294239,-1.52116376266656,1.40501333183039,-0.773980584470963,-0.797972035060377,-1.15089012764572,-0.786165286776474,-0.629601601382117,-0.648466382837459,-0.92641200288553,-0.016214858517423,-0.8268639473285,0.418610044051003,-0.475381289542592,-0.26580086110487,-0.552807112808166,-0.786090529068713,-0.336734324468455,0.000363209613867168,-0.425290542899799,-0.708114819502457,0.58586431301987,0.297292762404144,-0.501711543426986,-0.797914875598808,1.18599252757093
53063011301,113.01,-0.334347333247247,0.286172184541113,0.0500253276101836,-0.145612984439452,-0.855172012936533,0.482102051201869,-1.24401574374015,0.320587570284928,-1.27141334316653,0.483426052849559,0.139766999371062,0.313487264670177,0.318255640692655,-0.50157780052958,0.176726636583617,0.467246605927953,-0.85369056118723,-0.786090529068713,-0.228814216976814,1.43415910389827,1.41045056499047,0.885884342703701,1.15411494513381,-0.528785701330914,-0.61734642022923,-0.296447540587057,0.723941324734776
53063011302,113.02,-0.164402666863264,2.75469569659268,0.932833913451295,0.94572455880481,-0.530406299074254,0.958683480241044,-0.592136431079129,1.1501710161866,0.333116011294499,1.24933185515598,1.10752947834243,-1.05604463164755,1.14655880936129,-0.424895480147865,1.02963608874259,-0.757714292929527,-0.786827572658549,0.691739221093365,-1.1117969146357,0.0288492207585903,0.897951372017817,0.313377832007688,1.10487466522669,-0.215434885214776,-0.623388504116102,-0.296447540587057,0.723941324734776
53063011400,114,0.00554199952071862,-0.0386335407288293,1.1625443107875,-0.0107759134594661,1.29640084140106,1.42147949604355,1.99675569634607,0.905722993844348,-0.617716198756479,1.01665161141732,1.09112672446156,0.326168115562008,1.3507718025584,-0.50157780052958,1.26025962359211,-0.613033871804628,-0.0513346988430583,-0.786090529068713,-0.405410756508591,0.703018151183705,-0.15906988576503,0.445826473648258,0.900716039452695,-0.514319442878645,-0.62870385331378,0.205019794424694,0.68760021889373
53063011500,115,-0.504291999631229,-0.330958693471778,-1.48513075916284,-0.516414929634414,0.34240155693062,-1.31590970380956,-1.11363988120795,-1.30970750785595,-0.784111835515401,-1.1695731787105,-1.43125231677455,-0.967278675404732,-1.36125308840504,-0.50157780052958,-1.06983333195642,-0.883103991237773,-0.18506067590042,-0.542903354991409,-1.17066242781296,-1.3574699882846,0.736859893301132,0.699412090591056,0.343442916015378,-0.208020516377057,-0.722303885717283,-0.797914875598808,-1.30596901581511
