"NAME","GEOID","has_computer","with_internet","total_population","65_and_older","number_providers","mean_lowest_cost","mean_d_mbps","mean_u_mbps","mean_lat_ms","index"
"Census Tract 112.02, Spokane County, Washington",53063011202,0.252763748328171,0.289627650992127,0.211483744754586,0.221921074072825,-0.296447540587057,0.723941324734776,-1.25877917517125,-0.89147975906069,0.603562846046195,-2.16639680807084
"Census Tract 112.03, Spokane County, Washington",53063011203,1.69985114626276,1.57788718751593,1.32983153989733,1.2347570258852,-0.296447540587057,0.723941324734776,0.162995596602421,0.11944061795846,-0.57862842284097,3.90626316196194
"Census Tract 112.04, Spokane County, Washington",53063011204,-0.92641200288553,-0.8268639473285,-1.20513758709395,0.000363209613867168,-0.797914875598808,1.18599252757093,0.58586431301987,0.297292762404144,-0.501711543426986,-1.20359035961924
"Census Tract 113.01, Spokane County, Washington",53063011301,0.139766999371062,0.318255640692655,0.0228381905134491,1.43415910389827,-0.296447540587057,0.723941324734776,1.15411494513381,-0.528785701330914,-0.61734642022923,0.782925103854236
"Census Tract 113.02, Spokane County, Washington",53063011302,1.10752947834243,1.14655880936129,1.04437166347961,0.0288492207585903,-0.296447540587057,0.723941324734776,1.10487466522669,-0.215434885214776,-0.623388504116102,3.60144856485576
"Census Tract 114, Spokane County, Washington",53063011400,1.09112672446156,1.3507718025584,1.10060939474395,0.703018151183705,0.205019794424694,0.68760021889373,0.900716039452695,-0.514319442878645,-0.62870385331378,3.08638634562682
"Census Tract 115, Spokane County, Washington",53063011500,-1.43125231677455,-1.36125308840504,-1.4955805536237,-1.3574699882846,-0.797914875598808,-1.30596901581511,0.343442916015378,-0.208020516377057,-0.722303885717283,-1.80103021000101
"Census Tract 116, Spokane County, Washington",53063011600,-1.23077421378613,-1.17421688902825,-1.42368168200727,-1.21187482021157,-0.797914875598808,-1.30596901581511,1.37741694980835,-0.360085939587316,-0.668963960139242,-0.766597547255098
"Census Tract 117.01, Spokane County, Washington",53063011701,-0.700418504971312,-0.67799840088575,-1.06276358389309,-0.5472012268347,-0.797914875598808,-1.30596901581511,1.5580212218674,-0.319032392320051,-0.740049472505021,0.435368544841767
"Census Tract 117.02, Spokane County, Washington",53063011702,3.08861764150981,2.72300677553708,2.69733384064157,0.62072523009895,-0.797914875598808,-1.30596901581511,0.871479536374768,-0.311339832968178,-0.58309326840187,7.78024947519728
"Census Tract 118, Spokane County, Washington",53063011800,1.97140784940162,1.30687555168425,1.37752683096961,1.87727483281618,-1.29938221061056,-1.10522766926457,0.623254275407984,-0.566408061479363,-0.740176544723754,4.18157574213902
"Census Tract 119, Spokane County, Washington",53063011900,0.883358508637198,0.959522609984502,1.03013426315952,0.589074106604813,-0.797914875598808,-1.30596901581511,0.752935682773965,-0.394294839703697,-0.724810948731091,3.18592479695817
"Census Tract 120, Spokane County, Washington",53063012000,0.681057877439793,0.761035214727502,0.165212193714307,0.380176691543509,-0.296447540587057,-1.45652502572801,0.744147739574265,-0.66290797627682,-0.704088465760962,2.28750820421156
"Census Tract 121, Spokane County, Washington",53063012100,-0.69312839213537,-0.653187476478625,-0.847778839059798,-0.803575327137209,-0.797914875598808,-1.30596901581511,0.691856316355424,-0.535414864228022,-0.80604383690884,-0.292135246072442
"Census Tract 122, Spokane County, Washington",53063012200,-0.988377961991041,-1.00435748347178,-1.02432260302886,-1.14540746087389,-0.296447540587057,0.723941324734776,-0.129933770516327,-0.365604504072687,-0.468040882081286,-2.23989958427965
"Census Tract 123, Spokane County, Washington",53063012300,1.56316153058884,1.61987490574337,1.71424134853964,0.918245790943836,-0.296447540587057,-1.16579617899964,0.453626148768965,-0.176280065616153,-0.602956095185515,4.4582993720948
"Census Tract 124.01, Spokane County, Washington",53063012401,0.795877154605887,0.90799222852355,1.50495156383438,2.63373668432605,-0.797914875598808,-1.30596901581511,0.39604695863589,-0.11304023996413,-0.417605852242321,2.34640264363023
"Census Tract 124.02, Spokane County, Washington",53063012402,1.83289570551871,1.91569746598217,1.96410772415715,1.28539882347582,-0.797914875598808,-0.890642091917422,0.609073068803502,-0.542393585449361,-0.301199939403299,4.41443384112455
"Census Tract 125, Spokane County, Washington",53063012500,-0.304929883621431,-0.132158063928999,-0.00919596020674399,-0.224359767194505,-0.797914875598808,-1.30596901581511,0.638546407100883,-0.662209654450845,-0.719440073093494,0.434845882571691
"Census Tract 126, Spokane County, Washington",53063012600,0.465999548779489,0.329706836572867,0.292636926579075,-0.249680665989814,-0.797914875598808,-1.30596901581511,1.2067132169983,-0.269515624801729,-0.706144503803239,2.69290558063133
"Census Tract 127.01, Spokane County, Washington",53063012701,0.314729707433682,0.367877489506905,-0.00492474011071825,0.611229893050709,-1.29938221061056,-1.10522766926457,0.725985177998425,-0.344173355965882,-0.667663354594416,1.64003089778622
"Census Tract 127.02, Spokane County, Washington",53063012702,-0.968330151692199,-0.901296720549875,-0.590793763282249,-0.604173249124147,-1.29938221061056,-1.10522766926457,0.646969676700741,-0.27906007257714,-0.700482128673991,-0.686488045885634
"Census Tract 128.01, Spokane County, Washington",53063012801,0.369405553703251,0.432767599494771,0.4129429592838,-0.0724343744226476,-1.29938221061056,-1.10522766926457,0.89382719986432,-0.224295728955393,-0.650328418004413,2.33959908383772
"Census Tract 128.02, Spokane County, Washington",53063012802,-0.133612231976782,-0.0100119745400758,-0.0476369410709757,0.47513006202592,-1.29938221061056,-1.10522766926457,1.38584780221486,-0.300192191927829,-0.735661387596058,1.50115213555868
"Census Tract 129.01, Spokane County, Washington",53063012901,-0.596534397059131,-0.655096009125327,-0.460521550353464,0.396002253290578,-1.29938221061056,-1.10522766926457,0.856339417505349,-0.564966320258526,-0.667747944734624,-0.443254883324489
"Census Tract 129.02, Spokane County, Washington",53063012902,2.02608369567119,1.82981349688058,2.768520842242,2.01337466384097,-1.29938221061056,-1.10522766926457,0.777075154241328,-0.663794095853171,-0.627054279030949,5.00526250891968
"Census Tract 130.01, Spokane County, Washington",53063013001,-1.80122554319863,-1.7143316280449,-1.876431012186,-1.40494667352581,-1.29938221061056,-1.10522766926457,-0.034509126129646,-0.738020087190553,-0.657312730024342,-3.59559630194595
"Census Tract 130.02, Spokane County, Washington",53063013002,-0.288527129740561,-0.307743067425576,-0.664116374930691,-0.699126619606557,-1.29938221061056,-1.10522766926457,0.944712562752289,-0.0796095169442928,-0.633979822045424,0.984187243235653
"Census Tract 130.03, Spokane County, Washington",53063013003,1.43922961237781,1.57788718751593,1.83668299129238,1.3265452840182,-0.797914875598808,-0.890642091917422,0.4334070180809,0.329684298159079,-0.596900318703867,4.64522947185226
"Census Tract 131.01, Spokane County, Washington",53063013101,3.60257059644375,3.10853037017087,2.21397409977466,1.32338017166879,-1.29938221061056,1.80206079801914,0.834963350135654,-0.468566382557287,-0.763679038511997,7.47006963651567
"Census Tract 131.02, Spokane County, Washington",53063013102,1.08019155520765,1.26488783345681,0.991693282295289,0.965722476185041,-2.30231688063406,-0.475315168019756,0.529210995811814,-0.112367802489304,-0.619051503943456,3.36125182764889
"Census Tract 132.01, Spokane County, Washington",53063013201,2.27577006030222,2.29358693002915,2.59767203840097,2.56726932498837,-0.797914875598808,1.18599252757093,1.00400203703817,-0.0191132368221795,-0.177397459983242,5.29541922350062
"Census Tract 132.03, Spokane County, Washington",53063013203,-0.618404735566959,-0.51959019120949,-0.760930697107275,-0.214864430146263,-0.797914875598808,1.18599252757093,0.690219616447142,0.447419090963067,-0.656249481200568,-0.0135945378647622
"Census Tract 132.04, Spokane County, Washington",53063013204,0.29468189713484,0.383145750680521,0.762471137141907,0.00669343431269454,0,-0.00000000000000206575270118756,0.191206904871709,-0.432330435760978,-0.328650138838324,0.893406723006902
"Census Tract 132.05, Spokane County, Washington",53063013205,-0.323155165711287,-0.300108936838768,-0.0931966220952503,-0.990316955752616,-2.30231688063406,-0.475315168019756,0.503525477830012,-0.224086312407071,-0.471921718062957,0.413282596813394
"Census Tract 133, Spokane County, Washington",53063013300,-0.376008483771871,-0.374541710060143,-0.276147216208353,-0.458578081051117,1.70942179945995,-1.08100026537052,-1.27860663988354,-0.938917964977515,1.71748366107974,-3.98629739420647
"Census Tract 134.01, Spokane County, Washington",53063013401,1.12028717580533,1.29542435580404,1.25152583813685,1.19677567769224,-0.797914875598808,-1.30596901581511,0.583869905632283,-0.545437571453672,-0.521640193053697,3.15293856844408
