NAME,GEOID,has_computer,with_internet,sixtyfive_and_older,number_providers,mean_lowest_cost,mean_d_mbps,mean_u_mbps,mean_lat_ms,index
"Census Tract 20, Spokane County, Washington",53063002000,0.38686676857879565,0.4148172059506063,-0.6597853206429958,-0.2972608412664625,0.7259274500711173,0.7649362826318945,2.131135283127907,-0.8077798467316233,4.120527811148966
"Census Tract 21, Spokane County, Washington",53063002100,-0.5616204169269806,-0.4540337773799105,-1.1104643244604888,-0.2972608412664625,0.7259274500711173,0.6690180892396906,1.4616777596186672,-0.8187393339959796,2.8276701502463113
"Census Tract 23, Spokane County, Washington",53063002300,0.9588831251554969,1.0597572530483688,0.7557276068401162,-0.2972608412664625,0.7259274500711173,0.721261807316684,1.0326668690516034,-0.7739032618525564,2.6606851983676534
"Census Tract 24, Spokane County, Washington",53063002400,-0.7388906616168848,-0.7334440054994159,-0.7042184618644387,-0.2972608412664625,0.7259274500711173,0.010788978898862212,0.5483288466636148,-0.5442376994477958,0.6616122754729896
"Census Tract 25.01, Spokane County, Washington",53063002501,-0.5342074924903975,-0.47699900160891096,-1.0692049790405775,-0.2972608412664625,0.7259274500711173,0.8785275259866504,2.1184966210207095,-0.4182590615764005,3.327257614790508
"Census Tract 25.02, Spokane County, Washington",53063002502,-1.0239850757573494,-1.093232518420423,-1.0882477538497672,-0.2972608412664625,0.7259274500711173,0.44488190369801245,1.5946334414945553,-0.6816170848730675,2.206162227946124
"Census Tract 25.03, Spokane County, Washington",53063002503,-2.197258241643107,-2.163029213754694,-2.00230094469088,-0.2972608412664625,0.7259274500711173,0.6437985089272472,0.24379592356432725,-0.7890683488089502,0.5909552535866598
"Census Tract 26, Spokane County, Washington",53063002600,1.161738765986212,1.2664442711093729,-0.9359055553762485,-0.2972608412664625,0.7259274500711173,0.002922602723812138,-0.5904003451304822,-0.6633988109898568,1.2379836599126257
"Census Tract 29, Spokane County, Washington",53063002900,-0.38617770053284856,-0.2511742966904066,-0.7232612366736286,-0.2972608412664625,0.7259274500711173,1.1494193426818593,-0.2508729288266779,-0.6878640432461506,1.2609292958207003
"Census Tract 30, Spokane County, Washington",53063003000,-0.9782968683630441,-0.9956303154471711,-0.95812212598697,0.2055822640534418,0.6247029854072672,1.3185908597744946,-0.33933553736007066,-0.7299025187490144,0.9424165915106528
"Census Tract 31, Spokane County, Washington",53063003100,1.2384949544086448,1.4233733033408758,-0.30432019087145196,-0.2972608412664625,0.7259274500711173,1.1723036758245204,1.3484599776125836,-0.7499719317288276,4.150777043080492
"Census Tract 32, Spokane County, Washington",53063003200,0.050601562156709266,0.09713160411610015,0.32091758203028137,0.2055822640534418,0.04165006894345357,0.5485574731014485,-0.0027913992791953235,-0.7341618146662715,1.0058289048591982
"Census Tract 35, Spokane County, Washington",53063003500,0.13466786376223086,0.06459753645834952,-0.45348859354343907,0.7084253693733461,-0.7972982941905963,0.047697114385861016,0.17202814343897624,-0.76020156796343,1.403514013982456
"Census Tract 36.01, Spokane County, Washington",53063003601,-0.4574513040679647,-0.39279317943590936,-1.4151487214075265,-0.2972608412664625,0.7259274500711173,0.8002432595073667,0.03185529681499969,-0.7698288153614435,1.6010481796292577
"Census Tract 36.02, Spokane County, Washington",53063003602,0.26442237276205766,0.3688867574926054,-1.002555267208413,-0.2972608412664625,0.7259274500711173,0.43351697066457323,-0.3468343704472726,-0.7063895060077111,1.215158689781985
"Census Tract 38, Spokane County, Washington",53063003800,-0.9764693400672719,-0.94204479224617,-0.9739911049946283,-0.2972608412664625,0.7259274500711173,0.388188398256798,-0.754860600860588,-0.735887148890529,-0.26996231213665195
"Census Tract 39, Spokane County, Washington",53063003900,-0.7991990953773677,-0.8750628882449187,0.19713954577054738,-0.2972608412664625,0.7259274500711173,1.129399042373871,-0.31031866645823525,-0.7231001528709118,0.3414697588281418
"Census Tract 40.01, Spokane County, Washington",53063004001,-0.13946138060360042,-0.017694517028902075,-1.037467021025261,-0.2972608412664625,0.7259274500711173,0.45821098354242057,1.3507634195815952,-0.7146895684088861,2.7436469161819015
"Census Tract 40.02, Spokane County, Washington",53063004002,-0.2399754368710719,-0.09233149577315353,-1.4151487214075265,-0.2972608412664625,0.7259274500711173,0.3979263895923276,1.1158143313377848,-0.7060299566341974,2.552949003101425
"Census Tract 41, Spokane County, Washington",53063004100,-0.6548243600113632,-0.6377555712119141,-0.10437105537495854,-0.2972608412664625,0.7259274500711173,0.5916388541746188,-0.22901229077229665,-0.6896310633796092,0.23655851602914424
"Census Tract 42, Spokane County, Washington",53063004200,0.8711617669584308,0.9985166551043676,0.8160297270692174,-0.2972608412664625,0.7259274500711173,1.311895996553544,1.244913661088016,-0.7808944581112208,3.3079936794087934
"Census Tract 43, Spokane County, Washington",53063004300,0.06339426022711472,0.16602727680310148,1.0699333911917488,-0.2972608412664625,0.7259274500711173,0.8264053324221102,-0.1336060798166383,-0.7351636046679526,0.5985374906859768
"Census Tract 44, Spokane County, Washington",53063004400,1.187324162127023,1.0482746409338686,1.2191017938637358,-0.2972608412664625,0.7259274500711173,1.318222223405979,0.13155320524863653,-0.7881896141091913,2.0963173995229027
"Census Tract 45, Spokane County, Washington",53063004500,0.17852854286076386,0.23875048686160288,0.36217692745019275,0.2055822640534418,0.04165006894345357,1.1191606365461706,1.3226023311297956,-0.7269853963126608,2.983584774732257
"Census Tract 46.01, Spokane County, Washington",53063004601,0.6500308431699936,0.6329868361261105,2.279149591575304,-0.2972608412664625,0.7259274500711173,0.5522618540533963,-0.4417573322934246,-0.6529570807876055,-0.21633827248855986
"Census Tract 46.02, Spokane County, Washington",53063004602,-0.42455579474406496,-0.3966207168074094,-0.789910948505793,-0.2972608412664625,0.7259274500711173,0.307736560509688,0.013800028907117323,-0.7468700555007954,0.8367015310139576
"Census Tract 47.01, Spokane County, Washington",53063004701,-0.5689305301100694,-0.5018779945236614,-1.0342932252237294,-0.8001039465863669,-1.309551927940958,0.728768179406956,-0.5382190916857921,-0.6562186882478009,1.1177726949408366
"Census Tract 47.02, Spokane County, Washington",53063004702,0.32473080652254055,0.4817991099518576,0.7620751984431795,0.2055822640534418,0.6894866427921289,0.681271013339051,-0.5990361327642121,-0.7480973105886707,0.3641726431567569
"Census Tract 48, Spokane County, Washington",53063004800,1.083155049268007,0.7592955693856129,1.2667087308867104,-0.2972608412664625,-1.0961129138783003,0.8462312834974558,-0.5641274231076892,-0.7247026425485069,1.2093449282288642
"Census Tract 49, Spokane County, Washington",53063004900,1.5838978023095922,1.8061270404908834,2.2950185705829624,0.2055822640534418,0.6894866427921289,0.8876226589215954,-0.2516625783378913,-0.7397803592569631,1.169006016087029
"Census Tract 50, Spokane County, Washington",53063005000,0.7194769184093376,0.6329868361261105,0.8509414808860655,-0.2972608412664625,0.7259274500711173,0.43792753716159544,-0.5200273989401047,-0.3941635082052825,0.11975086619575626
"Census Tract 101.01, Spokane County, Washington",53063010101,-0.09925575809661183,0.014839550628848555,0.8636366640921921,0.2055822640534418,0.6894866427921289,-1.0731465471779167,-0.6265586271334245,0.3943566164121471,-2.610866828220238
"Census Tract 101.02, Spokane County, Washington",53063010102,-0.7462007747999736,-0.7066512438989154,-0.28210362026073044,-1.8057901572261754,2.613561267122712,-1.290045151981117,-0.963840374252906,0.5692732302641835,-3.710368930385144
"Census Tract 102.01, Spokane County, Washington",53063010201,0.6116527489587773,0.4454375049226069,0.4732597805038002,-0.2972608412664625,0.7259274500711173,-1.7168119336155472,-1.039412246292808,1.2376801236786357,-3.679268414099816
"Census Tract 102.03, Spokane County, Washington",53063010203,0.11090999591719214,0.18516496366060187,-0.1011972595734269,-0.2972608412664625,0.7259274500711173,-0.6109826789239725,-0.8480683757736053,0.04300423143528384,-1.4784247292134691
"Census Tract 102.04, Spokane County, Washington",53063010204,-0.8211294349266341,-0.6913410944129151,-0.09802346377189526,-0.2972608412664625,0.7259274500711173,-1.9319336360695565,-0.9602071058701815,1.2718551272946086,-4.57411525480275
"Census Tract 103.01, Spokane County, Washington",53063010301,0.8126808614937202,0.7363303451566126,0.5779950419543444,-0.2972608412664625,0.7259274500711173,1.0287972375716259,-0.4332108405708757,-0.06169903225899014,0.6359967532746685
"Census Tract 103.03, Spokane County, Washington",53063010303,-0.32586926677236566,-0.20333007954665566,0.2574416659996486,1.2112684746932505,-0.42361437954787323,-1.992526430155879,-1.0717527456530815,2.01859865915671,-4.958790976321753
"Census Tract 103.04, Spokane County, Washington",53063010304,1.2531151807748224,1.2052036731653717,1.3968343587495078,0.7084253693733461,0.36880753873703104,-1.8133430021905774,-1.0195830534818706,4.447521785030238,-6.490239801875618
"Census Tract 103.05, Spokane County, Washington",53063010305,2.221705177534093,2.3228445856433932,1.590435902642938,0.2055822640534418,0.6894866427921289,-0.7211995293837539,-0.8356783985360048,1.9585551588848473,-2.439913197975958
"Census Tract 104.01, Spokane County, Washington",53063010401,0.4526577872265951,0.5449534765816089,-0.047242730947389,0.7084253693733461,0.07728108050512421,0.6944365619975482,-0.23658961003968465,-0.27569416392716467,0.9637973744170306
"Census Tract 104.03, Spokane County, Washington",53063010403,-0.4391760211102426,-0.32198373806315794,0.01623318508324383,0.2055822640534418,1.0134049297164667,-1.611848917157906,-0.9745579887745742,1.1203663503660357,-4.030645060737486
"Census Tract 104.04, Spokane County, Washington",53063010404,-0.42272826644829276,-0.478912770294661,0.31139619462568646,-0.2972608412664625,0.7259274500711173,-1.8700646785370265,-1.069608137478286,1.1038300336635265,-4.436075908939682
"Census Tract 105.04, Spokane County, Washington",53063010504,-0.14859902208246145,-0.01960828571465211,0.2637892576027118,-0.8001039465863669,1.189246285475394,0.4231020157902823,-0.6718440006335966,-0.13322090010225907,-0.7195994515625682
"Census Tract 105.05, Spokane County, Washington",53063010505,-0.26921588960342724,-0.16505470583165494,-0.27258223285613553,-0.2972608412664625,0.7259274500711173,0.4551606011970893,-0.4833858926919154,-0.5057458412127817,0.10986479552855431
"Census Tract 105.06, Spokane County, Washington",53063010506,1.6003455569715421,1.7008697627746312,2.3934062404304433,-2.6796863678408177e-15,8.285680287142066e-15,0.6637530584145295,-0.5467792371518221,-0.512145491809872,0.5723856873190614
"Census Tract 105.07, Spokane County, Washington",53063010507,0.3685914856210735,0.4339548928081067,1.1778424484438246,-0.2972608412664625,0.7259274500711173,0.9802161424601817,-0.31870961518893803,-0.6360999483583383,0.6235210078361544
"Census Tract 105.08, Spokane County, Washington",53063010508,-0.1376338523078282,-0.0865901897159034,-0.2408442748408191,-0.2972608412664625,0.7259274500711173,-0.35835999614799624,-0.3190301271382617,0.7320969951038692,-1.4594979706748508
"Census Tract 106.01, Spokane County, Washington",53063010601,-0.1778394748148168,-0.025349591771902224,0.5399094923359646,-0.2972608412664625,0.7259274500711173,0.14900428577409522,-0.1684331326973726,-0.4683187309773558,-0.17111222845051655
"Census Tract 106.03, Spokane County, Washington",53063010603,0.9058848045781028,1.0559297156768688,1.4000081545510394,-0.2972608412664625,0.7259274500711173,0.381722566131542,0.9290933407922463,-0.5262974243596875,1.685880860289953
"Census Tract 106.04, Spokane County, Washington",53063010604,-0.21073498413871655,-0.07510757760140319,0.2130085247782056,-0.2972608412664625,0.7259274500711173,0.7719483860256673,2.180337168811021,-0.5623069910914468,3.0739708443669667
"Census Tract 107.01, Spokane County, Washington",53063010701,0.10725493932564772,0.17559612023185167,-0.5645714465970465,-0.2972608412664625,0.7259274500711173,0.7696542530794871,-0.09125683536187723,-0.6627381271700449,1.3758366105537232
"Census Tract 107.02, Spokane County, Washington",53063010702,-0.4629338889552813,-0.3334663501776582,-0.9866862882007548,-0.8001039465863669,1.189246285475394,1.3535478243911943,1.778243650621982,-0.6142639160554485,3.4905392862990157
"Census Tract 108, Spokane County, Washington",53063010800,-1.0331227172362103,-1.049215838648172,-0.9009938015594005,-0.2972608412664625,0.7259274500711173,0.46599256935534483,0.2616025277717476,-0.7541014385970735,0.7918969264402073
"Census Tract 109.01, Spokane County, Washington",53063010901,-1.0696732831516544,-1.0319919204764216,-0.5201383053756036,-0.2972608412664625,0.7259274500711173,0.09020506457842907,-0.4716911441091694,-0.37006411878446527,-0.8578934599440586
"Census Tract 109.02, Spokane County, Washington",53063010902,-1.2853216220527752,-1.1736108032219246,-0.9295579637731852,-0.2972608412664625,0.7259274500711173,0.9599594270854801,-0.23811585624816436,-0.6496635554562358,0.44786687794206426
"Census Tract 110, Spokane County, Washington",53063011000,-0.0005692301249125733,0.039718543543599036,-0.294798803466857,-0.2972608412664625,0.7259274500711173,0.9608510223421123,-0.18161089291046423,-0.3606194505548037,0.9390971353358404
"Census Tract 111.02, Spokane County, Washington",53063011102,0.43621003256464524,0.5851426189823596,-0.2408442748408191,-0.2972608412664625,0.7259274500711173,0.1461758533832728,0.45213163697650494,-0.5622015860599703,1.4568514397858094
"Census Tract 111.03, Spokane County, Washington",53063011103,0.06156673193134252,0.16602727680310148,1.6285214522613176,-0.2972608412664625,0.7259274500711173,0.2842569721600626,-0.4346895018363939,-0.6111300469863243,-0.580840287502576
"Census Tract 111.04, Spokane County, Washington",53063011104,-0.40993556837788725,-0.3430351936064084,-0.6597853206429958,-0.2972608412664625,0.7259274500711173,0.46587516531533213,0.001543538666951139,-0.5640713796618232,0.7547390655046033
"Census Tract 112.02, Spokane County, Washington",53063011202,0.2534572029874244,0.2904222413768539,0.22252991218280052,-0.2972608412664625,0.7259274500711173,-1.2622326224704306,-0.8939255243123921,0.6052187143046436,-2.654870878420841
"Census Tract 112.03, Spokane County, Washington",53063011203,1.704514669830558,1.5822161042581289,1.2381445686729258,-0.2972608412664625,0.7259274500711173,0.16344277329072945,0.11976830202540181,-0.5802158837741523,1.3174070047929385
"Census Tract 112.04, Spokane County, Washington",53063011204,-0.9289536043771945,-0.8291324397869178,0.00036420607558562186,-0.8001039465863669,1.189246285475394,0.5874716255409155,0.2981083819406286,-0.5030879837183335,0.2777488112381499
"Census Tract 113.01, Spokane County, Washington",53063011301,0.14015044864954748,0.31912877166310444,1.438093704169419,-0.2972608412664625,0.7259274500711173,1.1572812472293876,-0.5302364192869499,-0.619040103577073,0.26056861819411614
"Census Tract 113.02, Spokane County, Washington",53063011302,1.1105679737045902,1.1497043812786205,0.02892836828937039,-0.2972608412664625,0.7259274500711173,1.1079058771372596,-0.21602592853450084,-0.6250987638569226,1.9999607031303697
"Census Tract 114, Spokane County, Washington",53063011400,1.0941202190426402,1.3544776306538746,0.70494687401561,0.2055822640534418,0.6894866427921289,0.9031871443415662,-0.515730472808245,-0.6304286956586773,1.2227770214114946
"Census Tract 115, Spokane County, Washington",53063011500,-1.4351789423060963,-1.3649876717969283,-1.3611941927814886,-0.8001039465863669,-1.309551927940958,0.34438514800819253,-0.20859121845461406,-0.724285518757071,0.6659496379583862
"Census Tract 116, Spokane County, Washington",53063011600,-1.2341508297711532,-1.1774383405934246,-1.215199585911033,-0.8001039465863669,-1.309551927940958,1.381195878582342,-0.3610738315385557,-0.6707992556596633,1.4305749594897121
"Census Tract 117.01, Spokane County, Washington",53063011701,-0.7023400957014406,-0.679858482298415,-0.5487024675893883,-0.8001039465863669,-1.309551927940958,1.5622956365438223,-0.3199076543003412,-0.7420797903737082,1.775261846198976
"Census Tract 117.02, Spokane County, Washington",53063011702,3.0970912312089807,2.730477315708151,0.6224281831757873,-0.8001039465863669,-1.309551927940958,0.8738704312279283,-0.3121939904935788,-0.5846929785914335,3.3867384684183053
"Census Tract 118, Spokane County, Washington",53063011800,1.976816385900617,1.3104609508816236,1.8824251163838488,-1.3029470519062711,-1.1082598496379727,0.6249641668937689,-0.5679619959809261,-0.7422072112137234,1.368030718457646
"Census Tract 119, Spokane County, Washington",53063011900,0.8857819933246085,0.9621550500751169,0.5906902251604709,-0.8001039465863669,-1.309551927940958,0.755001353823677,-0.39537658340911586,-0.7267994598716337,1.713537081170473
