"","PC1","PC2","PC3","PC4"
"53",4.70452562864592,-2.0304329688301,-1.15249968529389,-1.15934468380948
"54",2.67193140636837,-0.156146851067647,-0.538144399355827,-0.398244949104089
"55",-2.77411486944478,-0.56272314043127,-1.42199597467776,-1.02825519135066
"56",-3.17290505119377,-0.77418275587683,-0.167944936767872,-1.02918908963223
"57",-0.588662658314438,-1.93236320478104,0.154957478068962,1.13366723689072
"58",-0.585107217247277,0.266866877277283,-0.269200779876202,-0.999158853473807
"59",-1.4715861345792,1.45786553615935,-0.130112190859787,-0.964463080085085
"60",9.23900917794512,0.665035723023428,-0.248220009984622,-0.0760496764990278
"61",1.09185269949497,1.23302819278034,0.80423216248607,-1.51482725830552
"62",4.99927070605935,-1.77782534282986,-2.64984159988839,0.541322732528759
"63",-3.14321130285349,-2.03373300847095,-1.90826806252606,0.168083020720176
"64",3.36589008761949,1.54599988981264,2.81860137100798,1.7476633719673
"65",-1.56536464515575,-1.09103522682821,-0.407387810133466,-1.15790296129137
"66",-2.62299674034406,1.81990131499369,2.04772439518261,1.26274749304606
"67",3.65401916349237,-2.09984113427638,0.840828585975065,0.85205386134234
"68",-2.30777821939468,0.291606099393195,0.0889080054978488,-0.591870312658838
"69",2.50748478044021,2.20289585278223,-0.951158335983948,0.0871480290549699
"70",-0.545048171577317,0.203136983007229,0.335746643180332,-0.132078009321227
"71",6.6229590493524,-3.67335919761189,0.724074264322633,0.184910456487437
"72",3.05014046658324,0.739868339148735,0.66824230154394,-0.475385479668608
"73",-0.564894454693786,2.30990792858855,0.819691861857185,-0.740621772246917
"74",6.22003360236618,-0.461167383622104,0.978037022591697,-1.54775164678795
"75",-3.14687821293814,0.696679883813718,0.346129346105004,-0.39221370515985
"76",-4.44848952704968,1.50490769410987,-3.37092223590502,0.343012368935605
"77",0.431799430756542,0.175328926093067,-1.07859492879374,-1.23281189449973
"78",2.01830569317199,1.2092299358817,-2.88720574449886,0.184140508940854
"79",2.80535328430714,-0.879901620451977,1.68406013577724,-1.35362042462685
"80",-1.80348080887732,-2.55729410362055,-0.0551852626960908,-0.848305001013329
"81",5.23552593555422,3.85158060653497,2.92370341093735,5.09411975291005
"82",3.35134176117729,3.23117531648869,-8.97220733111468,2.26917162342935
"83",0.545538682730103,3.96120735128888,1.40582770254532,-0.619071413363776
"84",-0.904205034078366,-1.10701364825931,-0.387135976544378,2.89787957719157
"85",4.31779569813476,0.141352813267621,1.62349883636668,-1.83600660555934
"86",1.58650835343089,-3.38648949087583,0.474319180283482,-1.39516166479941
"87",4.40874297897004,-0.772250434436912,2.08868082114381,-0.836962349524283
"88",1.41740273470447,2.57235276885774,-3.82325328820219,-0.221390120300638
"89",-1.73738226790109,2.23277968206637,0.608080787288599,0.03892120583241
"90",-1.05723247906627,-0.215836746477497,2.52859488310708,1.54942873403571
"91",4.74340216979374,4.69610176570392,-0.199198763056858,-0.505703977478402
"92",3.30607867625079,0.855968184918612,1.36030636447371,-1.83164805315219
"93",-0.612588268978725,-4.15507027364251,0.347496331380555,0.0483392112242963
"94",5.25581161826069,-3.14428102462105,-0.684217356719126,0.387515627371242
"95",0.0829148706656963,-0.0248565053703639,1.91740322238532,0.489005767025357
"96",0.58022980108017,-0.849043652488103,0.233456669682623,-0.36497764967284
"97",-0.862026695619568,-1.79318545783446,0.108238235316908,-0.712613752464362
"98",-1.93035210894843,0.437761496752397,-2.24873803902031,1.13572019688983
"99",-0.368120084829494,-1.28710200033857,-0.0431005391193112,-0.826880492033549
"100",-0.676341975131514,-3.37419549773202,1.6172278403135,2.423337338039
"101",-0.0603498192645828,0.829579648155644,2.47209775427202,2.20386302971729
"102",-0.796153668028031,0.423847490127374,-0.978623884939559,0.0599548508877163
"103",-0.235179045094714,0.996099525182924,2.15872846033481,0.962926376747097
"104",-0.701330961285551,-2.21212115825694,-0.330848802343915,0.11033195586148
"105",-2.68613072248597,-0.408800574867157,-0.574292403038538,-0.859644357857039
"106",3.89820187146207,-5.03330792211651,-0.282862069257617,-0.787106630662929
"107",-2.24712550818437,0.482076398761552,0.924170386798337,-1.20898343105493
"108",1.03599473340442,0.0681777613793083,-0.185360145771889,-1.0839409725579
"109",0.479791934226687,0.726556135102877,1.75358322733411,-0.740856001732279
"110",4.84873878025443,-1.36707772014835,-0.392878420400585,-0.793234879863656
"111",-4.03096981590804,-0.268344390079822,-0.26112131900205,-0.885503502597895
"112",-0.50324160564933,0.353340477882587,-0.0490935416886182,-1.17187311786469
"113",-3.93804541896756,-2.14387885283989,-0.117773259795847,0.446815322177636
"114",-2.10286752505483,1.54181811462279,0.568410530386405,-0.574751349087421
"115",4.12820634682168,-4.37438815841213,-0.771577591781882,1.64047796387745
"116",-3.07788764460161,-0.274100562265005,0.990475390922968,0.768575761402326
"117",3.43816688682611,-0.175301597856629,-1.30456035969476,0.879698543785958
"118",-0.637902374690615,-0.787533900747812,2.27526583535321,1.19607294626335
"119",5.35095430318188,-0.446231209901397,-3.09491390746382,0.051526707929127
"120",3.98958970395418,1.28435698037796,-4.2019603704529,0.0355840245311443
"121",0.856086701719008,0.312046356653217,-1.1338542012584,-0.564546285855975
"122",-3.79423491638913,2.09913643402831,1.10360922531521,-0.0635463296385956
"123",-2.13513809330775,-4.21209278945455,0.242940951523579,0.649275628291411
"124",-2.58020522105532,0.359129355095788,1.56084194125967,0.499518304941827
"125",2.62671828161965,-1.74866063256606,-0.169564009892901,0.598599275051476
"126",0.624945838265422,0.917764219675675,-0.179693498711374,-0.712832755309928
"127",-1.6262779880694,-0.250850587473683,1.7610568888321,0.738489647061772
"128",5.3369378020397,-1.2200999629582,-0.984900100462188,1.33440899657231
"129",3.32249070614024,2.59529977765402,1.87071488856832,-1.22663148946609
"130",-3.7836372151501,1.35842199147129,-0.265892521818449,-0.33868361099982
"131",1.5435171713705,3.44466399968563,3.27637948703614,1.37056545853235
"132",-2.55214655563614,1.60848741723486,1.10184191591113,-0.43781788497895
"133",-0.725214382501566,0.31274370339266,0.685889827625446,1.85882849670606
"134",-4.11615121395619,0.784924917579189,1.32851041744526,-0.0538103035960055
"135",-0.62725503846428,0.424620826697531,2.09819110191374,0.0745150209130591
"136",0.396049738198736,-0.882026355417857,2.71362434496926,6.12021481303236
"137",-1.32243373710761,2.67761154060163,-2.16698342915598,0.325629020728779
"138",-0.474792636606109,0.0447841953235395,0.364575597564255,-0.944411460347639
"139",-0.546168150692452,-0.182958442066926,2.27505033093332,2.06818997748985
"140",-0.49930468155754,-0.106533241230189,2.23401195774545,0.639776337023757
"141",-3.29440475327318,-0.786506553770607,-2.09464204962513,-0.4859271456151
"142",0.288283293698261,1.31996462301281,3.17873720823048,0.245421408329924
"143",-1.97242746456058,-0.195939239543614,1.23765342857148,1.30343983184013
"144",-1.07696305608691,2.5208886065796,0.566093012577346,-0.762265568256714
"145",0.174408898972714,2.09750717835726,-0.332516898830419,-0.668026607779036
"146",2.63593208384983,1.63388855041207,1.18071239765321,-1.41183617584735
"147",-2.98867517336899,-0.03709363413091,0.667812454800193,0.837609514902114
"148",-2.2075263615669,-0.659775665338617,-0.117303235538609,-0.17351453625002
"149",-2.38205978669372,1.96614465455375,0.259541747571744,-1.3322618598715
"150",-2.68652114792632,0.0538496505227617,0.965717488272278,0.616581106889655
"151",-4.55371757755941,-0.63758336201623,0.657465327219906,0.468220954764673
"152",-2.39540555041346,0.0481021777039617,-0.266151956157706,-1.51623467953614
"153",-5.50951271075283,-2.25946850220061,-0.846919927211766,0.679742561676605
"154",-1.0515400765398,-0.526416134242053,-0.904557441333512,-0.417995118768974
"155",3.05219631038309,0.687276596889038,-1.25243215147689,0.789315406582759
"156",-0.728748664795106,2.06677210349525,2.56768711367374,1.83497365234752
"157",-0.128299599575402,5.15390839451324,2.08085660113669,-1.09118196825284
"158",-2.84384465055105,1.81433535194787,-0.365714201021016,-0.917414360407743
"159",2.06133083123236,2.27197333876559,-2.20232694432805,0.506419910572234
"160",-2.84144837765703,0.977825428092619,-1.19276208461021,0.0242360960636603
"161",0.340556272979397,1.50056086566747,-0.235177334270172,0.0438930544382683
"162",1.06651413661961,-1.34575418589573,-0.80506957586092,-0.0560867871536162
"163",-2.69913912205635,0.733071672013894,-0.663723864851237,-0.869398155117456
"164",-0.310506948099098,1.78752217916321,0.129362579876612,-1.98104114589465
"165",-3.43315292382346,-0.305999978333144,-0.963680508401135,-0.794977458811348
"166",-1.92001807996456,-0.0548243780865574,1.08980558023888,0.169652095935754
"167",-0.830694634672861,-0.4813487033937,-2.08780012748662,0.640121556709827
"168",0.473112103718014,-3.12088075354311,-0.17058993647122,-0.970102394212303
"169",0.823577788953659,-1.88163919617244,0.437779767107349,-0.78003725534589
"170",-0.822328726270006,-1.65195967270901,-0.305862512517145,0.592841437208476
"171",-2.10689306375716,-0.892905669929234,0.314890018623698,-1.27611921483638
"172",2.93756713770729,-0.531196307694863,0.337705837969408,-1.08408488060063
"173",2.8879531393633,1.06174038083212,-0.636153339874915,0.402758108089534
"174",3.04950113091046,3.57732787513016,2.69188148073631,-0.566019269247709
"175",-2.03887107659064,-0.166342841629051,-1.02575066622771,-1.19517576333602
"176",2.91262535487899,-3.25663113233539,-0.105804808702613,-0.770790457196532
"177",-1.40602930065213,-1.75063463182896,-0.862668321839903,0.700466811429519
"178",1.23657877827131,-0.867826957253768,-0.0680373284526722,-0.026118975141536
