label,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_over,car_track_van_drove_alone,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_older,car_truck_van_carpool,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_over,public_transportation_no_taxi,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_over,walked,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_over,taxi_motorcycle_bicycle_other,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_over,worked_from_home,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_over,tract,county,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_over,standardized_car_track_van_drove_alone,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_older,standardized_car_truck_van_carpool,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_over,standardized_public_transportation_no_taxi,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_over,standardized_walked,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_over,standardized_taxi_motorcycle_bicycle_other,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_over,standardized_worked_from_home,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_over,index
Estimate,62,244,387,136,80,134,46,780,39,191,289,125,55,42,39,75,0,12,38,11,4,10,0,60,0,6,35,0,14,5,0,36,23,5,8,0,0,0,0,107,0,14,11,0,0,75,7,31,0,16,6,0,7,2,0,108,Spokane,-0.026761312,0.31653322,-0.875274582,-1.014627653,-0.783963032,0.024275671,-0.729593367,-0.820715783,0.040534391,0.471394554,-0.836648696,-0.789430929,-0.835587512,-0.838284161,-0.526583368,-0.753441339,-0.620329063,-0.238198243,-0.539113431,-0.609915659,-0.466522561,0.077126929,-0.476097339,0.372937224,-0.352214354,-0.076986443,0.572296991,-0.424326734,2.08353417,0.274799565,-0.267278524,-0.21094892,0.277615048,-0.175430898,-0.367660283,-0.484760026,-0.411273204,-0.295941388,-0.319064458,2.665068947,-0.20174337,0.804569858,-0.04654247,-0.430617602,-0.338614956,7.913149594,1.491305366,-1.027703798,-0.230269159,0.56201123,-0.82568271,-0.810400745,-0.238148052,-0.526324321,-0.66380298,-2.559670668
Estimate,93,89,255,242,157,69,30,707,75,89,177,177,101,69,19,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,50,65,56,0,11,109.01,Spokane,0.403314953,-0.445128197,-1.21337537,-0.418897063,-0.007548702,-0.727701176,-1.00595163,-0.949013548,1.044446295,-0.282788247,-1.20006825,-0.437669142,-0.299216025,-0.466607739,-0.946381914,-1.158691102,-0.620329063,-0.615875746,-0.671433385,-0.973696465,-0.710621571,-0.393347338,-0.476097339,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.361973859,0.16461782,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,0.504784414,-0.230269159,-0.431689786,-0.05530065,0.89242859,2.79089249,-0.614648347,-0.111867665,-18.78180355
Estimate,348,273,253,176,126,77,56,703,92,93,240,102,102,41,33,97,0,23,0,19,24,22,9,18,9,0,0,9,0,0,0,351,211,121,4,15,0,0,0,0,0,0,0,0,0,0,0,140,36,36,9,31,0,14,14,109.02,Spokane,3.94103907,0.459037614,-1.218498109,-0.789823657,-0.320131095,-0.63515018,-0.556869452,-0.956043562,1.518515805,-0.253212451,-0.995644751,-0.945017873,-0.287555776,-0.852049954,-0.652522931,-0.563749961,-0.620329063,0.108006135,-1.041929257,-0.3453478,0.753972488,0.641696049,0.264348664,-0.340451403,0.86647691,-0.3470539,-0.513473811,0.351329349,-0.355028892,-0.28395955,-0.267278524,2.43198751,4.52631082,1.850710068,-0.475873924,0.791046562,-0.411273204,-0.295941388,-0.319064458,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,0.078529414,2.345305067,1.804137501,-0.773156661,0.001717861,-0.670868129,0.003619837,0.038660149,3.480463879
Estimate,79,88,765,405,94,77,110,1397,63,67,621,389,86,71,100,47,0,0,47,0,0,0,0,56,16,0,18,16,0,6,0,31,0,21,10,0,0,0,0,41,0,0,41,0,0,0,0,46,0,0,28,0,8,0,10,110,Spokane,0.209086963,-0.450042142,0.09292313,0.49717922,-0.642796791,-0.63515018,0.375839688,0.263663961,0.709808993,-0.445455126,0.240630697,0.996436604,-0.474119771,-0.439076153,0.753802198,-0.994866729,-0.620329063,-0.615875746,-0.420025472,-0.973696465,-0.710621571,-0.393347338,-0.476097339,0.30499545,1.814347893,-0.3470539,0.044922601,0.954617414,-0.355028892,0.386551388,-0.267278524,-0.252900292,-0.242172201,0.104036822,-0.313553462,-0.484760026,-0.411273204,-0.295941388,-0.319064458,0.497479537,-0.20174337,-0.225569061,1.623510871,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-0.87546987,-0.230269159,-0.431689786,-0.44049168,-0.810400745,-0.176330898,-0.614648347,-0.162043602,-7.15277153
Estimate,84,405,1141,323,124,83,72,1561,76,241,801,206,105,60,72,273,8,135,92,23,0,15,0,36,0,4,24,0,8,0,0,262,0,25,171,55,11,0,0,30,0,0,30,0,0,0,0,70,0,0,23,39,0,8,0,111.02,Spokane,0.278454102,1.107678305,1.055998103,0.036331028,-0.340297701,-0.565736932,-0.280511188,0.551894557,1.072332737,0.841092005,0.824697838,-0.241494299,-0.252575027,-0.59049988,0.166084234,0.953781066,-0.058695329,3.632996161,0.175414322,-0.21306387,-0.710621571,0.312364063,-0.476097339,-0.03471342,-0.352214354,-0.167008928,0.231054739,-0.424326734,1.038435715,-0.28395955,-0.267278524,1.68525309,-0.242172201,0.173903752,4.042045618,4.193197463,0.866339389,-0.295941388,-0.319064458,0.136214635,-0.20174337,-0.225569061,1.011157979,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-0.631895585,-0.230269159,-0.431689786,-0.528035096,0.211296856,-0.670868129,-0.261352242,-0.66380298,13.36309745
Estimate,34,114,571,94,130,144,39,758,6,77,444,34,130,28,39,90,0,5,85,0,0,0,0,119,0,32,42,45,0,0,0,28,28,0,0,0,0,0,0,106,0,0,0,15,0,91,0,25,0,0,0,0,0,25,0,111.03,Spokane,-0.415217293,-0.322279582,-0.403982574,-1.250671848,-0.279797883,0.139964417,-0.850500107,-0.859380862,-0.879718188,-0.371515636,-0.333701991,-1.405014056,0.038931216,-1.031005268,-0.526583368,-0.624106308,-0.620329063,-0.45851012,0.082790354,-0.973696465,-0.710621571,-0.393347338,-0.476097339,1.375078391,-0.352214354,1.093305872,0.789451151,3.453953683,-0.355028892,-0.28395955,-0.267278524,-0.278071115,0.390612276,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,2.632226683,-0.20174337,-0.225569061,-0.658895362,1.253207637,-0.338614956,9.646111599,-0.294079843,-1.08859737,-0.230269159,-0.431689786,-0.93073481,-0.810400745,-0.670868129,0.489401982,-0.66380298,-2.240750808
Estimate,89,238,744,154,85,72,53,1083,29,193,586,116,85,53,21,122,9,29,33,0,0,19,32,62,0,16,46,0,0,0,0,104,51,0,53,0,0,0,0,27,0,0,14,13,0,0,0,37,0,0,12,25,0,0,0,111.04,Spokane,0.347821242,0.287049552,0.039134368,-0.913465854,-0.733546518,-0.692994552,-0.608686626,-0.288192181,-0.238330027,0.486182452,0.127062087,-0.850312777,-0.485780021,-0.686860433,-0.904402059,-0.348191576,0.011508888,0.296844886,-0.605273408,-0.973696465,-0.710621571,0.500553769,2.156599561,0.406908111,-0.352214354,0.373125986,0.913539243,-0.424326734,-0.355028892,-0.28395955,-0.267278524,0.359589738,0.910399524,-0.26276456,0.849743187,-0.484760026,-0.411273204,-0.295941388,-0.319064458,0.037687844,-0.20174337,-0.225569061,0.120462864,1.028697605,-0.338614956,-0.210109806,-0.294079843,-0.966810227,-0.230269159,-0.431689786,-0.720630611,-0.155466386,-0.670868129,-0.614648347,-0.66380298,-8.968357514
Estimate,40,78,726,359,210,157,160,1426,6,69,636,302,195,108,110,116,34,7,31,35,2,7,0,7,0,0,0,5,0,2,0,21,0,0,8,0,6,7,0,9,0,0,0,0,0,2,7,151,0,2,51,17,7,31,43,112.02,Spokane,-0.331976726,-0.499181588,-0.006970285,0.238654625,0.526866356,0.290359786,1.239459261,0.314631566,-0.879718188,-0.430667228,0.289302959,0.407912076,0.796847448,0.070258202,0.963701471,-0.399925588,1.766614308,-0.395563869,-0.631737399,0.183787919,-0.588572066,-0.064015351,-0.476097339,-0.527291282,-0.352214354,-0.3470539,-0.513473811,0.006593312,-0.355028892,-0.060455904,-0.267278524,-0.336803036,-0.242172201,-0.26276456,-0.367660283,-0.484760026,0.285606392,0.626445275,-0.319064458,-0.553472904,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,0.006510445,1.491305366,0.190167629,-0.230269159,-0.307477159,-0.037791966,-0.365045381,-0.238148052,0.754374061,1.493762345,-0.784931028
Estimate,131,406,1364,331,158,174,129,2052,68,306,1128,292,134,42,82,226,44,68,76,14,24,0,0,183,19,0,125,0,0,39,0,102,0,0,10,0,0,45,47,28,0,0,13,0,0,15,0,102,0,32,12,25,0,33,0,112.03,Spokane,0.930505214,1.11259225,1.627183525,0.081291827,0.002534601,0.487030654,0.704015126,1.414828842,0.849241202,1.321698692,1.885753143,0.340265579,0.085572215,-0.838284161,0.375983507,0.548531303,2.468656476,1.52429677,-0.036297605,-0.510702712,0.753972488,-0.393347338,-0.476097339,2.462146776,2.220578314,-0.3470539,3.364279052,-0.424326734,-0.355028892,4.074361545,-0.267278524,0.342809189,-0.242172201,-0.26276456,-0.313553462,-0.484760026,-0.411273204,5.633687159,6.183953081,0.070530107,-0.20174337,-0.225569061,0.064794419,-0.430617602,-0.338614956,1.414542074,-0.294079843,-0.307129871,-0.230269159,1.555712247,-0.720630611,-0.155466386,-0.670868129,0.842698087,-0.66380298,35.14231284
Estimate,0,116,491,26,84,68,165,782,0,101,368,14,84,68,147,112,0,0,100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,15,23,0,0,0,18,112.04,Spokane,-0.886913842,-0.312451692,-0.608892142,-1.632838641,-0.743629821,-0.739270051,1.325821219,-0.817200775,-1.047036839,-0.194060859,-0.580308117,-1.540307051,-0.497440271,-0.480373533,1.740328781,-0.43441493,-0.620329063,-0.615875746,0.281270285,-0.576844676,-0.710621571,-0.393347338,-0.476097339,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-0.773980584,-0.230269159,0.499904917,-0.528035096,-0.810400745,-0.670868129,-0.614648347,0.2393639,-22.96103789
Estimate,45,149,719,405,122,124,82,1397,36,58,625,379,110,124,65,113,9,58,46,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,75,0,33,0,13,12,0,17,48,0,0,48,0,0,0,0,113.01,Spokane,-0.262609586,-0.15029152,-0.024899872,0.49717922,-0.360464307,-0.091413075,-0.107787274,0.263663961,-0.043124935,-0.512000667,0.253609967,0.928790107,-0.194273778,0.290510896,0.019154742,-0.425792595,0.011508888,1.209565518,-0.433257468,-0.973696465,-0.710621571,-0.393347338,-0.476097339,-0.425378621,-0.352214354,-0.3470539,-0.513473811,0.696065386,-0.355028892,-0.28395955,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,1.614116505,-0.20174337,2.202615534,-0.658895362,1.028697605,1.010928498,-0.210109806,4.041855665,-0.855172013,-0.230269159,-0.431689786,-0.090318016,-0.810400745,-0.670868129,-0.614648347,-0.66380298,-2.186782863
Estimate,12,160,1415,451,88,374,66,1988,0,137,1305,325,68,103,50,474,12,23,86,97,20,236,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,29,0,35,16,113.02,Spokane,-0.720432707,-0.096238129,1.757813375,0.755703815,-0.703296609,2.800805569,-0.384145537,1.302348609,-1.047036839,0.072121306,2.460085832,0.56349902,-0.684004266,0.001429235,-0.295694167,2.686870477,0.222121538,0.108006135,0.096022349,2.234188827,0.509873478,10.70984536,-0.476097339,-0.238538742,-0.352214354,-0.3470539,0.231054739,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-0.530406299,-0.230269159,-0.431689786,-0.93073481,-0.050676888,-0.670868129,0.931022114,0.139012024,11.74008697
Estimate,46,97,921,782,182,155,53,1637,46,79,630,570,156,133,23,325,0,18,220,51,17,0,19,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,71,161,9,8,11,114,Spokane,-0.248736158,-0.40581664,0.492496789,2.615956881,0.244533873,0.267222037,-0.608686626,0.685464833,0.235739483,-0.356727738,0.269834054,2.220838208,0.342097709,0.414403037,-0.862422204,1.402142505,-0.620329063,-0.049359491,1.869109736,0.712923637,0.326799221,-0.393347338,1.087066446,-0.408393177,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,1.280565971,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,1.296400841,-0.230269159,-0.431689786,0.312381697,3.407376531,-0.114513744,-0.261352242,-0.111867665,5.798720763
Estimate,92,10,360,218,154,39,44,647,81,4,241,109,136,39,37,57,0,4,46,0,0,0,7,14,0,0,6,8,0,0,0,8,0,2,6,0,0,0,0,25,0,0,4,15,6,0,0,166,11,0,57,86,12,0,0,115,Spokane,0.389441526,-0.833329823,-0.944431561,-0.553779461,-0.037798611,-1.074767413,-0.764138149,-1.054463766,1.211764945,-0.911273915,-0.992399933,-0.897665325,0.108892715,-0.879581541,-0.568563222,-0.908643376,-0.620329063,-0.489983245,-0.433257468,-0.973696465,-0.710621571,-0.393347338,0.099805108,-0.408393177,-0.352214354,-0.3470539,-0.327341673,0.26514534,-0.355028892,-0.28395955,-0.267278524,-0.445876603,-0.242172201,-0.227831095,-0.421767104,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.027996684,-0.20174337,-0.225569061,-0.436221583,1.253207637,0.336156771,-0.210109806,-0.294079843,0.342401557,0.556711855,-0.431689786,0.067260133,1.442573452,0.070937718,-0.614648347,-0.66380298,-16.1935901
Estimate,40,101,353,177,105,77,42,771,33,90,310,162,84,57,35,43,5,0,24,11,0,0,3,14,0,3,0,0,8,3,0,10,2,8,0,0,0,0,0,4,0,0,4,0,0,0,0,53,0,0,15,4,13,17,4,116,Spokane,-0.331976726,-0.386160862,-0.962361148,-0.784203557,-0.531880458,-0.63515018,-0.798682932,-0.836533315,-0.12678426,-0.275394298,-0.768507529,-0.539138888,-0.497440271,-0.63179726,-0.610543077,-1.029356071,-0.269307979,-0.615875746,-0.724361367,-0.609915659,-0.710621571,-0.393347338,-0.229282005,-0.408393177,-0.352214354,-0.212020171,-0.513473811,-0.424326734,1.038435715,0.051295919,-0.267278524,-0.429096054,-0.19697331,-0.1230307,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.717684223,-0.20174337,-0.225569061,-0.436221583,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-0.80442737,-0.230269159,-0.431689786,-0.668104562,-0.705611248,0.132754872,0.136105877,-0.463099229,-23.11980539
Estimate,53,70,506,207,133,214,32,940,53,57,380,173,133,128,16,41,0,7,27,0,0,0,7,145,0,6,44,0,0,86,9,0,0,0,0,0,0,0,0,45,0,0,45,0,0,0,0,44,0,0,10,34,0,0,0,117.01,Spokane,-0.151622163,-0.538493145,-0.570471598,-0.61560056,-0.249547974,0.949785637,-0.971406847,-0.539515201,0.430944576,-0.519394616,-0.541370308,-0.464727741,0.073911965,0.34557407,-1.009351696,-1.046600742,-0.620329063,-0.395563869,-0.684665381,-0.973696465,-0.710621571,-0.393347338,0.099805108,1.816699922,-0.352214354,-0.076986443,0.851495197,-0.424326734,-0.355028892,9.326697223,1.166622872,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,0.628848592,-0.20174337,-0.225569061,1.84618465,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-0.895767727,-0.230269159,-0.431689786,-0.755647978,0.080309984,-0.670868129,-0.614648347,-0.66380298,-3.664493851
Estimate,136,721,1768,532,91,278,226,2682,71,460,1296,409,91,278,77,686,23,144,370,46,0,0,103,169,11,103,18,37,0,0,0,97,31,14,22,30,0,0,0,0,0,0,0,0,0,0,0,118,0,0,62,10,0,0,46,117.02,Spokane,0.999872354,2.660484807,2.661976847,1.210931907,-0.6730467,1.69019361,2.379437098,2.522056133,0.932900528,2.460366843,2.430882475,1.131729599,-0.415818523,2.410443076,0.27103387,4.514805577,0.994367923,3.916254288,3.85390905,0.547568725,-0.710621571,-0.393347338,7.997895809,2.224350567,1.137297191,4.289104115,0.044922601,2.764481609,-0.355028892,-0.28395955,-0.267278524,0.300857817,0.458410612,-0.018230305,0.011087463,2.06685315,-0.411273204,-0.295941388,-0.319064458,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-0.144747014,-0.230269159,-0.431689786,0.154803549,-0.548427002,-0.670868129,-0.614648347,1.644290158,50.69062618
Estimate,17,253,1295,481,221,165,110,2093,12,236,961,464,176,148,96,212,0,0,159,17,19,17,0,16,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,39,0,0,39,0,0,0,0,182,0,17,136,0,15,0,14,118,Spokane,-0.651065568,0.360758722,1.450449022,0.924306812,0.637782689,0.382910783,0.375839688,1.486886491,-0.712399537,0.80412226,1.34386863,1.503785335,0.575302703,0.620889937,0.669842489,0.427818608,-0.620329063,-0.615875746,1.061958015,-0.411489765,0.448848726,0.406458916,-0.476097339,-0.37442229,0.324836348,-0.3470539,-0.513473811,-0.424326734,1.560984942,-0.28395955,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,0.431795009,-0.20174337,-0.225569061,1.512173982,-0.430617602,-0.338614956,-0.210109806,-0.294079843,0.504784414,-0.230269159,0.624117544,1.450446105,-0.810400745,0.256389179,-0.614648347,0.038660149,8.01913058
Estimate,103,103,1615,358,142,94,91,1815,103,91,1112,271,98,94,46,195,0,12,108,38,37,0,0,19,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,23,0,0,16,0,0,0,7,454,0,0,368,41,7,0,38,119,Spokane,0.542049233,-0.376332972,2.270087297,0.233034525,-0.158798247,-0.438479312,0.04766425,0.99830048,1.825266665,-0.268000349,1.833836064,0.198207934,-0.334196775,-0.122462905,-0.379653876,0.281238906,-0.620329063,-0.238198243,0.387126249,0.283000866,1.54729427,-0.393347338,-0.476097339,-0.32346596,-0.352214354,-0.3470539,-0.172231559,0.26514534,-0.355028892,-0.28395955,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.093681211,-0.20174337,-0.225569061,0.231799753,-0.430617602,-0.338614956,-0.210109806,1.491305366,3.265292982,-0.230269159,-0.431689786,5.512460607,0.263691604,-0.238148052,-0.614648347,1.242882656,10.68440234
Estimate,40,117,918,535,113,49,112,1461,17,80,703,442,106,19,94,226,10,12,108,72,7,7,10,53,0,14,17,0,0,14,8,54,13,0,37,4,0,0,0,50,0,0,41,0,0,9,0,40,0,11,12,17,0,0,0,120,Spokane,-0.331976726,-0.307537748,0.48481268,1.227792207,-0.451214034,-0.959078668,0.410384471,0.376144193,-0.572967328,-0.349333789,0.506705728,1.354963041,-0.240914777,-1.154897408,0.627862634,0.548531303,0.081713105,-0.238198243,0.387126249,1.407414267,-0.283448304,-0.064015351,0.346620442,0.25403912,-0.352214354,0.2831035,0.013900579,-0.424326734,-0.355028892,1.280565971,1.007300495,-0.059923982,0.051620592,-0.26276456,0.41688862,-0.144544936,-0.411273204,-0.295941388,-0.319064458,0.793059911,-0.20174337,-0.225569061,1.623510871,-0.430617602,-0.338614956,0.764681322,-0.294079843,-0.936363441,-0.230269159,0.251479663,-0.720630611,-0.365045381,-0.670868129,-0.614648347,-0.66380298,1.229303198
Estimate,18,110,643,108,184,93,28,911,10,104,419,90,174,86,28,71,0,0,50,11,10,0,0,0,0,0,0,0,0,0,0,53,8,6,39,0,0,0,0,7,0,0,0,7,0,0,0,142,0,0,135,0,0,7,0,121,Spokane,-0.63719214,-0.34193536,-0.219563962,-1.17199045,0.264700478,-0.450048186,-1.040496413,-0.590482806,-0.768172421,-0.171879012,-0.414822427,-1.02619367,0.551982204,-0.232589252,-0.757472568,-0.78793068,-0.620329063,-0.615875746,-0.380329486,-0.609915659,-0.100374046,-0.393347338,-0.476097339,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.068314256,-0.061376636,-0.157964165,0.470995441,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.619157432,-0.20174337,-0.225569061,-0.658895362,0.35516751,-0.338614956,-0.210109806,-0.294079843,0.098827272,-0.230269159,-0.431689786,1.432937422,-0.810400745,-0.670868129,-0.305514255,-0.66380298,-19.28136187
Estimate,19,140,462,258,124,89,55,981,14,116,440,201,87,73,50,84,5,24,6,18,15,16,0,0,0,0,0,0,0,0,0,29,0,0,7,0,22,0,0,0,0,0,0,0,0,0,0,53,0,0,9,39,0,0,5,122,Spokane,-0.623318712,-0.194517021,-0.683171861,-0.328975465,-0.340297701,-0.496323685,-0.574141843,-0.467457552,-0.656626654,-0.083151624,-0.346681261,-0.275317548,-0.462459521,-0.411544566,-0.295694167,-0.675840321,-0.269307979,0.13947926,-0.962537285,-0.378418782,0.204749716,0.359411489,-0.476097339,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.269680841,-0.242172201,-0.26276456,-0.394713693,-0.484760026,2.143951981,-0.295941388,-0.319064458,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-0.80442737,-0.230269159,-0.431689786,-0.773156661,0.211296856,-0.670868129,-0.614648347,-0.412923291,-18.54827993
Estimate,53,442,1549,356,143,254,125,2271,41,332,1174,299,109,218,98,319,12,40,207,43,17,0,0,53,0,0,0,0,17,36,0,83,0,33,48,2,0,0,0,118,0,37,81,0,0,0,0,78,0,0,39,12,0,0,27,123,Spokane,-0.151622163,1.289494256,2.101036903,0.221794325,-0.148714944,1.41254062,0.63492556,1.799722138,0.096307274,1.513941367,2.035014746,0.387618127,-0.205934028,1.584495474,0.711822343,1.350408493,0.222121538,0.643049264,1.697093796,0.448355778,0.326799221,-0.393347338,-0.476097339,0.25403912,-0.352214354,-0.3470539,-0.513473811,-0.424326734,2.606083397,3.739106076,-0.267278524,0.183393976,-0.242172201,0.313637611,0.714476134,-0.314652481,-0.411273204,-0.295941388,-0.319064458,3.026333848,-0.20174337,2.496940939,3.850248659,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-0.550704156,-0.230269159,-0.431689786,-0.247896165,-0.496032253,-0.670868129,-0.614648347,0.69094734,26.77130788
Estimate,51,102,815,454,284,432,162,1957,43,76,628,419,265,401,125,104,8,21,35,0,19,10,11,17,0,0,8,9,0,0,0,9,0,0,0,9,0,0,0,6,0,0,6,0,0,0,0,207,0,5,138,17,0,21,26,124.01,Spokane,-0.179369019,-0.381246917,0.220991611,0.772564115,1.273030778,3.471800295,1.274004044,1.247865997,0.152080158,-0.378909585,0.263344419,1.199376097,1.613064928,4.103635662,1.278550381,-0.503393613,-0.058695329,0.045059884,-0.578809417,-0.973696465,0.448848726,0.077126929,0.42889222,-0.357436847,-0.352214354,-0.3470539,-0.265297628,0.351329349,-0.355028892,-0.28395955,-0.267278524,-0.437486329,-0.242172201,-0.26276456,-0.584087566,0.280723927,-0.411273204,-0.295941388,-0.319064458,-0.651999696,-0.20174337,-0.225569061,-0.324884694,-0.430617602,-0.338614956,-0.210109806,-0.294079843,0.758507628,-0.230269159,-0.121158218,1.485463472,-0.365045381,-0.670868129,0.312753929,0.640771402,9.799646288
Estimate,88,147,1061,647,470,449,285,2563,88,48,872,531,452,338,234,172,0,13,43,42,18,44,12,65,0,0,52,13,0,0,0,84,0,73,11,0,0,0,0,11,0,0,11,0,0,0,0,252,0,13,72,61,0,67,39,124.02,Spokane,0.333947814,-0.160119409,0.851088534,1.857243395,3.148525134,3.668471162,3.398508195,2.3129132,1.406970038,-0.585940158,1.055079877,1.957016868,3.793531624,3.236390679,3.566452457,0.082925193,-0.620329063,-0.206725118,-0.472953454,0.415284795,0.387823973,1.676739437,0.511163999,0.457864442,-0.352214354,-0.3470539,1.09967138,0.696065386,-0.355028892,-0.28395955,-0.267278524,0.19178425,-0.242172201,1.01230691,-0.286500051,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.487788377,-0.20174337,-0.225569061,-0.04654247,-0.430617602,-0.338614956,-0.210109806,-0.294079843,1.215209413,-0.230269159,0.37569229,0.329890381,0.787639092,-0.670868129,2.344206535,1.293058594,34.63594852
Estimate,27,122,1097,151,101,100,67,1389,0,30,1010,113,88,81,67,214,27,92,71,11,13,0,0,10,0,0,0,0,0,10,0,21,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,31,0,0,4,18,0,9,0,125,Spokane,-0.512331289,-0.282968024,0.94329784,-0.930326154,-0.57221367,-0.369066064,-0.366873146,0.249603932,-1.047036839,-0.71903124,1.502864685,-0.870606726,-0.450799272,-0.301418219,0.061134597,0.445063279,1.275184791,2.279651776,-0.102457582,-0.609915659,0.082700211,-0.393347338,-0.476097339,-0.476334951,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,0.833558679,-0.267278524,-0.336803036,-0.242172201,-0.26276456,-0.259446641,0.280723927,-0.411273204,-0.295941388,-0.319064458,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-1.027703798,-0.230269159,-0.431689786,-0.860700077,-0.338848006,-0.670868129,-0.217190229,-0.66380298,-12.56363694
