GEOID,tract,native_citizen,work_from_home,no_computer,internet_subscription,mean_d_mbps,index
53063003800,38.0,-1.43877114551154,-0.9592858886314887,-0.7919134247762665,-0.94204479224617,0.3881883982567981,-0.48105933354671565
53063003900,39.0,-1.1286393500435785,-0.5216846910870722,-0.38501292328553943,-0.8750628882449187,1.1293990423738711,-0.25033136511770665
53063004001,40.01,-0.8742108382276296,0.6893511811870107,-1.1225200822374823,-0.017694517028902075,0.4582109835424207,1.2314284247986158
53063004002,40.02,-0.9811009230733833,-0.6946898156976554,-1.0589418788795562,-0.09233149577315353,0.39792638959232773,0.22704266308059856
53063004100,41.0,-1.042826183336424,0.26192675567851087,-0.7664821434330961,-0.6377555712119141,0.5916388541746189,0.520162351274502
53063004200,42.0,0.7434426289098681,1.9410941416047602,-0.39772856395712464,0.9985166551043676,1.3118959965535442,2.359190441430411
53063004300,43.0,-0.22985934084759327,0.14998226328342756,-0.11798446918224978,0.16602727680310148,0.8264053324221103,0.3499954019258442
53063004400,44.0,0.8503327137556218,0.048214542924260945,-0.14341575052542022,1.0482746409338686,1.3182222234059793,0.9761611626745457
53063004500,45.0,-0.021348400690735715,0.709704725258844,-1.0970888008943118,0.23875048686160288,1.1191606365461708,1.7572506520491236
53063004601,46.01,0.1036076139881031,-0.5013311470152388,3.531404403562709,0.6329868361261105,0.5522618540533965,-3.2399706367976218
53063004602,46.02,-0.46772741698321413,1.3406645914856772,-0.35958164194236897,-0.3966207168074094,0.30773656050968806,1.0203659227503936
53063004701,47.01,-0.2622274651318708,0.7911189015461773,-0.5503162520161473,-0.5018779945236614,0.7287681794069562,1.0168216420107974
53063004702,47.02,-0.05296377789863469,0.21104289549892755,0.3652098763379886,0.4817991099518576,0.6812710133390512,0.027079647080893582
53063004800,48.0,0.22254165205591356,0.5875834608278441,-0.33415036059919856,0.7592955693856129,0.8462312834974559,1.0866110614740543
53063004900,49.0,1.4028490678174754,1.6968516127427602,-0.537600611344562,1.8061270404908834,0.8876226589215955,2.5888213907888007
53063005000,50.0,0.49277785247581196,-0.11461380965040566,1.471470614765903,0.6329868361261105,0.4379275371615955,-1.0110553665473947
53063010101,101.01,-0.018337412385221526,0.6791744091510941,0.5686601270833521,0.014839550628848555,-1.073146547177917,-0.36462571870343874
53063010102,101.02,-0.5399911363155546,0.027860998852427616,-0.474022407986636,-0.7066512438989154,-1.2900451519811171,-0.19452048955289475
53063010201,102.01,0.5650415718081525,1.8393264212455935,0.4160724390243295,0.4454375049226069,-1.7168119336155476,0.6300784264074049
53063010203,102.03,0.5289097121419822,1.6256142084913436,-1.3005390516396753,0.18516496366060187,-0.6109826789239726,2.28136485682578
53063010204,102.04,-0.29007910695787703,0.10927517513976091,-0.8554916281341927,-0.6913410944129151,-1.9319336360695567,0.13497531106313493
