state_code,geoid,tract,quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,geometry
53,53063013204,132.04,0212310213022030,20360,3660,15,1,1,
53,53063013204,132.04,0212310213022100,52058,7663,38,4,1,
53,53063013204,132.04,0212310213022101,74264,4405,53,1,1,
53,53063013204,132.04,0212310213022200,73435,14971,11,1,1,
53,53063013204,132.04,0212310213022202,189323,5727,14,2,1,
53,53063013204,132.04,0212310213022210,81062,6661,45,33,4,
53,53063013204,132.04,0212310213022211,9014,4432,45,4,1,
53,53063013204,132.04,0212310213022212,19856,6535,15,8,1,
53,53063013204,132.04,0212310213022213,6865,2416,50,27,2,
53,53063004702,47.02,0212310212200130,89312,11942,14,1,1,
53,53063004702,47.02,0212310212200131,145153,9603,27,16,6,
53,53063004702,47.02,0212310212200132,250488,17855,9,4,3,
53,53063004702,47.02,0212310212200133,308594,15094,18,10,5,
53,53063004702,47.02,0212310212200310,415356,22719,10,70,10,
53,53063004702,47.02,0212310212200311,230510,15194,12,9,5,
53,53063004702,47.02,0212310212200312,185763,17605,16,7,6,
53,53063004702,47.02,0212310212200313,165078,19498,13,61,9,
53,53063004702,47.02,0212310212201020,43884,7794,13,2,2,
53,53063004702,47.02,0212310212201021,165870,11778,10,9,4,
53,53063004702,47.02,0212310212201022,242192,35104,13,24,8,
53,53063004702,47.02,0212310212201023,270352,16419,13,44,12,
53,53063004702,47.02,0212310212201200,194629,22049,13,28,8,
53,53063004702,47.02,0212310212201201,266777,13187,10,4,4,
53,53063004702,47.02,0212310212201202,187113,13824,12,43,10,
53,53063004702,47.02,0212310212201203,327447,15346,11,50,8,
53,53063004702,47.02,0212310212201220,135751,9160,9,11,4,
53,53063004702,47.02,0212310212201221,507857,23783,19,2,2,
53,53063010404,104.04,0212310200331000,1753,340,143,1,1,
53,53063010404,104.04,0212310200331031,2206,2039,127,1,1,
53,53063010404,104.04,0212310200331132,3200,719,134,2,1,
53,53063010404,104.04,0212310201032211,3063,5657,13,2,1,
53,53063010404,104.04,0212310201032231,58068,3345,49,9,2,
53,53063010404,104.04,0212310201201110,41562,8778,46,5,1,
53,53063010404,104.04,0212310201201130,8662,684,45,2,2,
53,53063010404,104.04,0212310201202323,1614,433,135,1,1,
53,53063010404,104.04,0212310201212013,33201,4792,21,1,1,
53,53063010404,104.04,0212310201212113,44334,6880,39,70,4,
53,53063010404,104.04,0212310201212121,11113,3992,34,4,2,
53,53063010404,104.04,0212310201212132,9307,3994,16,5,1,
53,53063010404,104.04,0212310201213002,13231,5443,29,3,1,
53,53063010404,104.04,0212310201213003,7221,3337,12,2,1,
53,53063010404,104.04,0212310201213203,469034,22932,19,2,1,
53,53063010404,104.04,0212310201213211,73769,7605,43,7,3,
53,53063010404,104.04,0212310201213212,167,577,33,1,1,
53,53063010404,104.04,0212310201213221,1347,699,34,1,1,
53,53063010404,104.04,0212310201213231,217594,15856,37,1,1,
53,53063010404,104.04,0212310201213302,22474,7044,13,3,1,
53,53063010404,104.04,0212310201213322,7287,4917,12,41,3,
53,53063010404,104.04,0212310201213323,299,640,686,1,1,
53,53063010404,104.04,0212310201220022,70282,182,126,1,1,
53,53063010404,104.04,0212310201220023,5059,2683,33,2,1,
53,53063010404,104.04,0212310201220032,97012,9553,32,1,1,
53,53063010404,104.04,0212310201220121,33062,13615,38,1,1,
53,53063010404,104.04,0212310201220201,6237,4701,17,3,1,
53,53063010404,104.04,0212310201221030,98392,10049,131,1,1,
53,53063010404,104.04,0212310201221031,13888,1366,135,1,1,
53,53063010404,104.04,0212310201221130,19207,6945,44,1,1,
53,53063010404,104.04,0212310201222113,3214,392,122,2,1,
53,53063010404,104.04,0212310201222233,3084,672,38,9,1,
53,53063010404,104.04,0212310201222303,9882,4407,22,10,1,
53,53063010404,104.04,0212310201223302,14481,2245,657,3,2,
53,53063010404,104.04,0212310201223312,10996,1718,602,1,1,
53,53063010404,104.04,0212310201223320,14264,2537,708,1,1,
53,53063010404,104.04,0212310201230030,11620,1523,147,1,1,
53,53063010404,104.04,0212310201230100,114606,5010,44,1,1,
53,53063010404,104.04,0212310201230120,32377,2461,136,1,1,
53,53063010404,104.04,0212310201230133,4990,4523,44,19,1,
53,53063010404,104.04,0212310201230231,9253,3456,27,7,1,
53,53063010404,104.04,0212310201231110,144558,4839,20,9,4,
53,53063010404,104.04,0212310201231113,99738,23158,17,8,3,
53,53063010404,104.04,0212310201231121,155393,16231,39,1,1,
53,53063010404,104.04,0212310201231122,8092,4898,47,9,3,
53,53063010404,104.04,0212310201231130,10105,3509,14,1,1,
53,53063010404,104.04,0212310201231131,482332,40400,13,1,1,
53,53063010404,104.04,0212310201231132,145408,9601,42,2,2,
53,53063010404,104.04,0212310201231133,19011,9580,46,2,1,
53,53063010404,104.04,0212310201231222,18403,7081,24,1,1,
53,53063010404,104.04,0212310201231300,6748,4007,44,17,2,
53,53063010404,104.04,0212310201232100,2199,535,62,2,1,
53,53063010404,104.04,0212310201232110,15981,1982,139,1,1,
53,53063010404,104.04,0212310201232111,7568,3365,33,7,1,
53,53063010404,104.04,0212310201232113,11097,5409,18,2,1,
53,53063010404,104.04,0212310201232303,82318,9762,56,7,1,
53,53063010404,104.04,0212310201232311,2109,3991,733,2,1,
53,53063010404,104.04,0212310201233000,3364,311,50,1,1,
53,53063010404,104.04,0212310201233001,44222,4963,39,4,2,
53,53063010404,104.04,0212310201233023,1319,118,125,1,1,
53,53063010404,104.04,0212310201233100,51859,5585,83,5,1,
53,53063010404,104.04,0212310201233102,141073,20181,95,1,1,
53,53063010404,104.04,0212310201233211,12817,253,128,1,1,
53,53063010404,104.04,0212310201233311,82825,11982,46,3,2,
53,53063010404,104.04,0212310201233320,59121,6555,67,19,2,
53,53063010404,104.04,0212310201233321,1093,250,130,1,1,
53,53063010404,104.04,0212310201233330,84241,5579,52,1,1,
53,53063010404,104.04,0212310201320223,22942,7254,18,4,1,
53,53063010404,104.04,0212310201320302,41667,4751,50,14,1,
53,53063010404,104.04,0212310201320310,13514,836,27,1,1,
53,53063010404,104.04,0212310201321022,113695,17591,39,3,1,
53,53063010404,104.04,0212310201321200,4012,641,32,4,1,
53,53063010404,104.04,0212310201321201,13116,970,28,9,5,
53,53063010404,104.04,0212310201321210,45103,1267,35,3,1,
53,53063010404,104.04,0212310201321211,100492,7732,43,5,1,
53,53063010404,104.04,0212310201322022,17751,12344,20,3,1,
53,53063010404,104.04,0212310201322121,76159,12575,67,1,1,
53,53063010404,104.04,0212310201323000,44721,4924,22,1,1,
53,53063010404,104.04,0212310201323231,10891,6607,59,1,1,
53,53063010404,104.04,0212310203001131,2886,270,47,1,1,
53,53063010404,104.04,0212310203001311,25243,5487,49,2,1,
53,53063010404,104.04,0212310203003031,18533,9860,20,3,1,
53,53063010404,104.04,0212310203003032,97061,7713,47,6,2,
53,53063010404,104.04,0212310203003212,72211,15943,25,7,2,
53,53063010404,104.04,0212310203010003,19169,13365,8,1,1,
53,53063010404,104.04,0212310203010201,46459,4618,49,6,1,
53,53063010404,104.04,0212310203011123,57068,5941,58,1,1,
53,53063010404,104.04,0212310203011130,75701,10927,51,4,2,
53,53063010404,104.04,0212310203011132,81897,9766,40,9,3,
53,53063010404,104.04,0212310203011332,77001,6906,41,1,1,
53,53063010404,104.04,0212310203012010,7173,10754,31,2,1,
53,53063010404,104.04,0212310203100003,26857,1773,130,2,1,
53,53063010404,104.04,0212310203100031,19302,2387,68,3,3,
53,53063010404,104.04,0212310203100200,11462,10683,25,10,1,
53,53063010404,104.04,0212310203100212,70234,14772,82,3,2,
53,53063010404,104.04,0212310203100232,50851,1485,50,1,1,
53,53063010404,104.04,0212310203101002,22554,840,121,2,1,
53,53063010404,104.04,0212310203101012,33621,6011,125,1,1,
53,53063010404,104.04,0212310203101021,6840,3510,33,11,1,
53,53063010404,104.04,0212310203101121,96263,6850,40,23,3,
53,53063010404,104.04,0212310203101122,62177,6401,128,1,1,
53,53063010404,104.04,0212310203101123,175418,15569,31,3,2,
53,53063010404,104.04,0212310203101132,239040,24207,70,4,2,
53,53063010404,104.04,0212310203102130,58858,7015,31,2,1,
53,53063010404,104.04,0212310203103032,49097,1332,121,1,1,
53,53063010404,104.04,0212310203103220,10167,509,25,1,1,
53,53063010404,104.04,0212310203103231,8988,602,28,36,1,
53,53063013203,132.03,0212310212131023,262349,14812,10,3,3,
53,53063013203,132.03,0212310212131032,266335,21231,15,14,6,
53,53063013203,132.03,0212310212131130,109555,5989,15,1,1,
53,53063013203,132.03,0212310212131133,249741,12130,13,1,1,
53,53063013203,132.03,0212310212131202,104517,105985,4,1,1,
53,53063013203,132.03,0212310212131212,5557,8142,83,3,1,
53,53063013203,132.03,0212310212131213,30407,29543,33,4,1,
53,53063013203,132.03,0212310212131220,24281,1449,20,3,2,
53,53063013203,132.03,0212310212131221,160205,11586,12,3,3,
53,53063013203,132.03,0212310212131230,338615,72023,13,72,5,
53,53063013203,132.03,0212310212131231,117645,7041,9,15,4,
53,53063013203,132.03,0212310212131232,322610,15205,13,18,7,
53,53063013203,132.03,0212310212131233,168867,8430,16,29,10,
53,53063013203,132.03,0212310212131300,112669,22445,17,2,2,
53,53063013203,132.03,0212310212131301,161207,189409,5,29,1,
53,53063013203,132.03,0212310212131303,136148,106671,3,6,4,
53,53063013203,132.03,0212310212131310,409650,295951,8,12,6,
53,53063013203,132.03,0212310212131312,415577,21081,29,6,4,
53,53063013203,132.03,0212310212131320,425338,32492,14,3,3,
53,53063013203,132.03,0212310212131321,123010,8973,14,16,4,
53,53063013203,132.03,0212310212131322,196175,10918,14,28,10,
53,53063013203,132.03,0212310212131330,216798,16173,33,22,7,
53,53063013203,132.03,0212310212133011,256716,19182,13,23,9,
53,53063013203,132.03,0212310212133012,388225,24545,13,5,5,
53,53063013203,132.03,0212310212133013,151812,13143,16,14,4,
53,53063013203,132.03,0212310212133030,377515,21951,20,4,1,
53,53063013203,132.03,0212310212133031,252004,15644,17,18,5,
53,53063013203,132.03,0212310212133033,182819,17497,14,13,6,
53,53063013203,132.03,0212310212133100,281615,17842,11,4,3,
53,53063013203,132.03,0212310212133120,325715,20319,13,21,5,
53,53063013203,132.03,0212310212133122,124626,21382,15,1,1,
53,53063013203,132.03,0212310213002223,487270,33237,10,12,4,
53,53063013203,132.03,0212310213002320,435371,26748,12,4,2,
53,53063013203,132.03,0212310213020020,347687,24485,11,31,2,
53,53063013003,130.03,0212310212123023,363525,21570,11,18,12,
53,53063013003,130.03,0212310212123030,114698,27280,14,5,3,
53,53063013003,130.03,0212310212123031,264248,15687,16,15,9,
53,53063013003,130.03,0212310212123032,216147,22443,12,48,7,
53,53063013003,130.03,0212310212123033,285548,25549,13,15,4,
53,53063013003,130.03,0212310212123122,226427,14134,13,4,2,
53,53063013003,130.03,0212310212123123,614265,41236,12,1,1,
53,53063013003,130.03,0212310212123201,7820,15374,15,1,1,
53,53063013003,130.03,0212310212123203,189436,11904,12,1,1,
53,53063013003,130.03,0212310212123210,264034,11356,10,3,2,
53,53063013003,130.03,0212310212123211,205700,25973,12,11,1,
53,53063013003,130.03,0212310212123212,100665,16430,10,3,2,
53,53063013003,130.03,0212310212123213,381099,19237,12,11,2,
53,53063013003,130.03,0212310212123221,119085,61938,4,2,1,
53,53063013003,130.03,0212310212123223,174596,9412,13,5,1,
53,53063013003,130.03,0212310212123230,194179,14909,15,30,7,
53,53063013003,130.03,0212310212123231,262410,6218,14,7,2,
53,53063013003,130.03,0212310212123232,87074,40067,11,2,1,
53,53063013003,130.03,0212310212123233,214123,14404,11,10,6,
53,53063013003,130.03,0212310212123310,80951,21935,17,5,2,
53,53063013003,130.03,0212310212123311,241359,17476,14,25,7,
53,53063013003,130.03,0212310212123313,171159,9576,12,6,4,
53,53063013003,130.03,0212310212123320,368034,17710,13,2,2,
53,53063013003,130.03,0212310212123321,269363,143119,11,32,6,
53,53063013003,130.03,0212310212123322,204531,22108,13,7,5,
53,53063013003,130.03,0212310212123323,132956,6519,14,7,4,
53,53063013003,130.03,0212310212123330,227777,148512,7,74,12,
53,53063013003,130.03,0212310212123331,154591,13423,12,5,2,
53,53063013003,130.03,0212310212123332,250326,71206,10,34,13,
53,53063013003,130.03,0212310212123333,321240,19228,14,14,5,
53,53063013003,130.03,0212310212132200,201155,8485,15,45,5,
53,53063013003,130.03,0212310212132202,156774,18248,12,16,5,
53,53063013003,130.03,0212310212132220,218744,16969,11,27,4,
53,53063013003,130.03,0212310212132221,443109,277540,6,1,1,
53,53063013003,130.03,0212310212132222,16301,1291,18,2,1,
53,53063013003,130.03,0212310212132223,366386,37973,12,47,2,
53,53063013003,130.03,0212310212301001,278387,18723,13,8,5,
53,53063013003,130.03,0212310212301010,67931,18217,24,3,1,
53,53063013003,130.03,0212310212301011,292940,17590,28,1,1,
53,53063013003,130.03,0212310212301100,82389,13011,8,1,1,
53,53063013003,130.03,0212310212301101,287132,17532,14,29,7,
53,53063013003,130.03,0212310212301102,129142,14297,26,12,4,
53,53063013003,130.03,0212310212301103,6165,461,94,20,1,
53,53063013003,130.03,0212310212301110,373515,94528,10,25,10,
53,53063013003,130.03,0212310212301111,301808,43824,14,12,5,
53,53063013003,130.03,0212310212301112,58222,6244,51,10,1,
53,53063013003,130.03,0212310212301113,230148,17148,22,35,6,
53,53063013003,130.03,0212310212301130,8106,4756,25,1,1,
53,53063013003,130.03,0212310212301131,228352,18781,15,26,8,
53,53063013003,130.03,0212310212310001,226644,40803,11,1,1,
53,53063010505,105.05,0212310201333312,132838,11696,29,74,8,
53,53063010505,105.05,0212310201333313,352212,11653,14,4,2,
53,53063010505,105.05,0212310201333330,88395,23293,11,1,1,
53,53063010505,105.05,0212310201333331,306182,17067,15,7,3,
53,53063010505,105.05,0212310201333332,197395,40228,14,1,1,
53,53063010505,105.05,0212310210222033,41884,17273,17,3,3,
53,53063010505,105.05,0212310210222121,362377,99432,12,18,6,
53,53063010505,105.05,0212310210222122,472325,22273,10,2,2,
53,53063010505,105.05,0212310210222123,225003,4648,18,4,4,
53,53063010505,105.05,0212310210222130,36566,7901,37,2,2,
53,53063010505,105.05,0212310210222131,32511,4632,18,6,1,
53,53063010505,105.05,0212310210222132,261412,17069,14,8,2,
53,53063010505,105.05,0212310210222202,248389,17122,17,12,3,
53,53063010505,105.05,0212310210222203,307511,14710,12,14,2,
53,53063010505,105.05,0212310210222210,238722,20062,12,5,4,
53,53063010505,105.05,0212310210222211,28205,5642,22,1,1,
53,53063010505,105.05,0212310210222212,322565,21574,11,19,7,
53,53063010505,105.05,0212310210222220,333543,20117,13,19,6,
53,53063010505,105.05,0212310210222221,279492,21746,12,10,6,
53,53063010505,105.05,0212310210222230,244743,12788,12,4,4,
53,53063010505,105.05,0212310210222231,515303,25233,13,9,3,
53,53063010505,105.05,0212310210222232,140828,17766,11,12,3,
53,53063010505,105.05,0212310210222233,30406,11665,12,1,1,
53,53063010505,105.05,0212310210222300,318739,27570,12,26,9,
53,53063010505,105.05,0212310210222301,215021,18331,16,7,5,
53,53063010505,105.05,0212310210222302,285894,17648,17,9,3,
53,53063010505,105.05,0212310210222303,162923,13926,12,4,3,
53,53063010505,105.05,0212310210222321,217831,12000,15,14,3,
53,53063010505,105.05,0212310210222322,17181,9723,15,3,2,
53,53063010505,105.05,0212310210222323,33800,9602,45,1,1,
53,53063010505,105.05,0212310212000100,9727,1211,24,1,1,
53,53063013502,135.02,0212310212202233,19014,9179,28,1,1,
53,53063013502,135.02,0212310212202300,492195,40141,10,1,1,
53,53063013502,135.02,0212310212202323,244933,164071,3,1,1,
53,53063013502,135.02,0212310212203233,2337,329,98,5,1,
53,53063013502,135.02,0212310212203313,170307,6327,47,1,1,
53,53063013502,135.02,0212310212203321,38895,8042,33,6,3,
53,53063013502,135.02,0212310212203322,19513,7828,13,1,1,
53,53063013502,135.02,0212310212203323,99133,8703,48,18,2,
53,53063013502,135.02,0212310212212220,58661,5943,59,2,1,
53,53063013502,135.02,0212310212212233,106429,6045,48,2,1,
53,53063013502,135.02,0212310212212302,2764,512,48,1,1,
53,53063013502,135.02,0212310212212303,58220,42320,6,5,2,
53,53063013502,135.02,0212310212212320,9398,5337,16,1,1,
53,53063013502,135.02,0212310212212322,98139,33981,18,3,1,
53,53063013502,135.02,0212310212212323,100272,48948,18,1,1,
53,53063013502,135.02,0212310212220013,19297,7315,11,9,3,
53,53063013502,135.02,0212310212220112,172371,99625,5,4,2,
53,53063013502,135.02,0212310212220133,61775,7193,46,7,1,
53,53063013502,135.02,0212310212220302,80315,7743,35,2,2,
53,53063013502,135.02,0212310212220332,9042,8598,8,1,1,
53,53063013502,135.02,0212310212221020,4716,1809,46,5,1,
53,53063013502,135.02,0212310212221031,10293,3908,25,2,2,
53,53063013502,135.02,0212310212221032,177557,16447,33,1,1,
53,53063013502,135.02,0212310212221112,10552,633,483,2,1,
53,53063013502,135.02,0212310212221131,110785,8226,47,4,2,
53,53063013502,135.02,0212310212221213,52237,4925,54,13,2,
53,53063013502,135.02,0212310212221220,132851,22972,30,1,1,
53,53063013502,135.02,0212310212221223,81080,10163,8,1,1,
53,53063013502,135.02,0212310212221232,15921,10071,13,2,1,
53,53063013502,135.02,0212310212221302,3773,2058,25,1,1,
53,53063013502,135.02,0212310212221310,44159,41718,14,4,2,
53,53063013502,135.02,0212310212221322,138659,6400,47,1,1,
53,53063013502,135.02,0212310212221323,30769,9190,35,4,3,
53,53063013502,135.02,0212310212222113,18803,812,11,1,1,
53,53063013502,135.02,0212310212222120,11533,1703,22,4,1,
53,53063013502,135.02,0212310212222121,69050,11500,23,2,1,
53,53063013502,135.02,0212310212222123,94147,8733,23,3,2,
53,53063013502,135.02,0212310212222132,37408,18690,12,1,1,
53,53063013502,135.02,0212310212222133,116867,15689,8,11,3,
53,53063013502,135.02,0212310212222310,87724,11339,7,6,3,
53,53063013502,135.02,0212310212223000,72569,9573,8,4,3,
53,53063013502,135.02,0212310212223001,24477,4296,25,17,4,
53,53063013502,135.02,0212310212223002,29370,1234,18,1,1,
53,53063013502,135.02,0212310212223020,116409,13174,8,1,1,
53,53063013502,135.02,0212310212223022,30208,8921,20,7,1,
53,53063013502,135.02,0212310212223031,49868,9057,86,3,1,
53,53063013502,135.02,0212310212223100,145779,4741,46,1,1,
53,53063013502,135.02,0212310212223102,82049,15236,37,2,2,
53,53063013502,135.02,0212310212223122,129438,4212,45,1,1,
53,53063013502,135.02,0212310212223200,117493,21524,12,1,1,
53,53063013502,135.02,0212310212223212,6573,984,149,4,2,
53,53063013502,135.02,0212310212223323,39504,15725,50,1,1,
53,53063013502,135.02,0212310212230002,32767,12094,34,1,1,
53,53063013502,135.02,0212310212230003,33938,2618,27,18,1,
53,53063013502,135.02,0212310212230010,99431,6964,44,2,1,
53,53063013502,135.02,0212310212230020,21479,3751,54,1,1,
53,53063013502,135.02,0212310212230021,70947,8908,36,8,2,
53,53063013502,135.02,0212310212230022,31268,5165,37,8,1,
53,53063013502,135.02,0212310212230301,93110,8533,66,5,1,
53,53063013502,135.02,0212310212230302,58643,7434,43,2,1,
53,53063013502,135.02,0212310230001101,75974,8301,39,2,2,
53,53063013502,135.02,0212310230001120,16060,9854,56,1,1,
53,53063013502,135.02,0212310230003021,14075,12489,40,1,1,
53,53063010506,105.06,0212310201333132,66346,10168,42,9,3,
53,53063010506,105.06,0212310201333133,153699,23460,14,4,3,
53,53063010506,105.06,0212310201333210,196417,12286,14,6,2,
53,53063010506,105.06,0212310201333213,293225,18585,12,25,5,
53,53063010506,105.06,0212310201333231,264393,11799,11,2,1,
53,53063010506,105.06,0212310201333300,147266,105129,3,4,3,
53,53063010506,105.06,0212310201333301,159812,23682,10,8,2,
53,53063010506,105.06,0212310201333302,340420,8831,15,3,2,
53,53063010506,105.06,0212310201333303,222874,11507,15,4,1,
53,53063010506,105.06,0212310201333310,544224,28647,12,4,2,
53,53063010506,105.06,0212310201333311,304975,12108,14,12,3,
53,53063010506,105.06,0212310201333312,132838,11696,29,74,8,
53,53063010506,105.06,0212310201333313,352212,11653,14,4,2,
53,53063010506,105.06,0212310201333330,88395,23293,11,1,1,
53,53063010506,105.06,0212310210220233,426006,21051,15,3,1,
53,53063010506,105.06,0212310210222000,291075,23658,16,3,1,
53,53063010506,105.06,0212310210222002,275923,25785,13,13,7,
53,53063010506,105.06,0212310210222003,298067,20131,14,12,5,
53,53063010506,105.06,0212310210222010,412225,28613,13,15,8,
53,53063010506,105.06,0212310210222011,263343,21971,17,3,2,
53,53063010506,105.06,0212310210222012,362561,27435,14,21,4,
53,53063010506,105.06,0212310210222013,561445,42911,12,11,3,
53,53063010506,105.06,0212310210222020,228689,16629,19,15,6,
53,53063010506,105.06,0212310210222021,633205,41333,12,1,1,
53,53063010506,105.06,0212310210222022,387144,26455,15,4,3,
53,53063010506,105.06,0212310210222023,43063,23121,13,1,1,
53,53063010506,105.06,0212310210222031,64135,22431,15,4,3,
53,53063010506,105.06,0212310210222032,143825,19092,17,5,4,
53,53063010506,105.06,0212310210222033,41884,17273,17,3,3,
53,53063010506,105.06,0212310210222200,166373,18582,14,8,7,
53,53063010506,105.06,0212310210222201,314843,19712,12,22,7,
53,53063010506,105.06,0212310210222202,248389,17122,17,12,3,
53,53063010506,105.06,0212310210222203,307511,14710,12,14,2,
53,53063010506,105.06,0212310210222210,238722,20062,12,5,4,
53,53063010506,105.06,0212310210222211,28205,5642,22,1,1,
53,53063010506,105.06,0212310210222212,322565,21574,11,19,7,
53,53063010701,107.01,0212310203111030,521191,32059,13,3,2,
53,53063010701,107.01,0212310203111120,467671,11727,15,1,1,
53,53063010701,107.01,0212310203111121,333892,73779,23,13,6,
53,53063010701,107.01,0212310203111122,269551,12082,13,7,2,
53,53063010701,107.01,0212310203111123,294706,22886,14,13,4,
53,53063010701,107.01,0212310203111130,482842,33674,11,11,5,
53,53063010701,107.01,0212310203111132,87095,17238,12,14,3,
53,53063010701,107.01,0212310203111133,233004,40962,9,1,1,
53,53063010701,107.01,0212310203111212,368410,208814,17,6,4,
53,53063010701,107.01,0212310203111213,44292,41471,11,1,1,
53,53063010701,107.01,0212310203111230,335623,14920,12,13,6,
53,53063010701,107.01,0212310203111231,274280,92122,15,15,8,
53,53063010701,107.01,0212310203111232,199292,7967,14,9,5,
53,53063010701,107.01,0212310203111233,220737,20595,14,17,8,
53,53063010701,107.01,0212310203111300,235736,12887,14,15,7,
53,53063010701,107.01,0212310203111301,175040,15432,13,21,8,
53,53063010701,107.01,0212310203111302,391435,69824,13,32,9,
53,53063010701,107.01,0212310203111303,129810,8344,12,26,11,
53,53063010701,107.01,0212310203111310,338583,15300,30,16,2,
53,53063010701,107.01,0212310203111311,479999,23675,14,1,1,
53,53063010701,107.01,0212310203111312,75146,7978,23,5,3,
53,53063010701,107.01,0212310203111320,416944,30144,10,15,4,
53,53063010701,107.01,0212310203111321,208679,14628,10,46,6,
53,53063010701,107.01,0212310203111322,416528,40612,10,3,1,
53,53063010701,107.01,0212310203111323,207923,15917,12,7,3,
53,53063010701,107.01,0212310203111330,159474,18223,12,4,2,
53,53063010701,107.01,0212310203111332,198366,11876,10,1,1,
53,53063010701,107.01,0212310203113011,392444,23440,12,5,3,
53,53063010701,107.01,0212310203113100,188161,47539,13,41,6,
53,53063010701,107.01,0212310203113101,374588,39787,14,2,2,
53,53063010701,107.01,0212310203113103,286683,19463,14,32,3,
53,53063010701,107.01,0212310203113110,409322,23876,20,15,4,
53,53063010701,107.01,0212310203113121,186198,16316,30,9,7,
53,53063002503,25.03,0212310212020221,29726,8450,21,2,2,
53,53063002503,25.03,0212310212020223,35819,5563,20,1,1,
53,53063002503,25.03,0212310212020231,330049,17727,12,3,2,
53,53063002503,25.03,0212310212020232,134817,115600,10,4,2,
53,53063002503,25.03,0212310212020320,190935,27908,22,4,4,
53,53063002503,25.03,0212310212020322,227037,11456,13,2,2,
53,53063002503,25.03,0212310212022001,100024,57772,3,8,4,
53,53063002503,25.03,0212310212022010,359323,70341,12,13,6,
53,53063002503,25.03,0212310212022011,336052,15392,12,20,3,
53,53063002503,25.03,0212310212022013,59813,17627,13,1,1,
53,53063002503,25.03,0212310212022100,85649,34349,11,2,1,
53,53063004701,47.01,0212310212201021,165870,11778,10,9,4,
53,53063004701,47.01,0212310212201023,270352,16419,13,44,12,
53,53063004701,47.01,0212310212201030,145957,22594,21,6,3,
53,53063004701,47.01,0212310212201031,336453,61780,17,9,5,
53,53063004701,47.01,0212310212201032,250880,19390,16,78,10,
53,53063004701,47.01,0212310212201033,153458,20133,10,17,5,
53,53063004701,47.01,0212310212201120,424081,33478,12,9,5,
53,53063004701,47.01,0212310212201121,207143,3059,20,2,2,
53,53063004701,47.01,0212310212201122,277997,13751,15,24,10,
53,53063004701,47.01,0212310212201123,292387,23886,21,16,5,
53,53063004701,47.01,0212310212201201,266777,13187,10,4,4,
53,53063004701,47.01,0212310212201210,55344,19548,12,2,2,
53,53063004701,47.01,0212310212201211,261053,16180,10,7,5,
53,53063004701,47.01,0212310212201300,315189,16323,15,5,5,
53,53063004701,47.01,0212310212201301,309894,18973,12,22,3,
53,53063010603,106.03,0212310201332220,88660,76799,23,2,2,
53,53063010603,106.03,0212310201332221,545678,41249,9,2,1,
53,53063010603,106.03,0212310201332222,262510,19036,12,8,2,
53,53063010603,106.03,0212310201332223,269656,146753,15,3,3,
53,53063010603,106.03,0212310201332232,255489,36573,16,9,4,
53,53063010603,106.03,0212310203101111,140507,7701,14,70,6,
53,53063010603,106.03,0212310203110000,78469,5898,13,2,1,
53,53063010603,106.03,0212310203110001,233538,191173,22,7,3,
53,53063010603,106.03,0212310203110003,4805,1392,46,1,1,
53,53063010603,106.03,0212310203110010,387207,221862,16,11,3,
53,53063010603,106.03,0212310203110011,229073,29377,9,8,3,
53,53063010603,106.03,0212310203110012,140616,6831,14,6,3,
53,53063010603,106.03,0212310203110013,90203,31488,15,18,2,
53,53063010603,106.03,0212310203110021,85524,18223,11,4,2,
53,53063010603,106.03,0212310203110023,9332,5809,10,3,1,
53,53063010603,106.03,0212310203110030,302870,91683,16,28,11,
53,53063010603,106.03,0212310203110031,285182,88228,14,10,7,
53,53063010603,106.03,0212310203110032,313813,19173,13,15,7,
53,53063010603,106.03,0212310203110033,267086,49586,14,45,14,
53,53063010603,106.03,0212310203110120,152733,81567,15,17,4,
53,53063010603,106.03,0212310203110122,427781,25825,11,7,5,
53,53063010603,106.03,0212310203110201,155044,21134,10,3,2,
53,53063010603,106.03,0212310203110210,201567,85579,45,26,10,
53,53063010603,106.03,0212310203110211,289731,133877,16,34,6,
53,53063010603,106.03,0212310203110212,333413,156322,14,2,2,
53,53063010603,106.03,0212310203110213,312647,11535,17,12,1,
53,53063010603,106.03,0212310203110231,21377,10536,12,3,1,
53,53063010603,106.03,0212310203110300,409242,42084,11,12,3,
53,53063010603,106.03,0212310203110301,385325,101308,14,7,5,
53,53063010603,106.03,0212310203110302,529430,89193,14,6,5,
53,53063010603,106.03,0212310203110303,203790,24061,12,24,4,
53,53063010603,106.03,0212310203110330,120711,96053,20,6,2,
53,53063010603,106.03,0212310203112011,81777,15275,33,9,5,
53,53063010603,106.03,0212310203112100,119466,4122,14,6,1,
53,53063010603,106.03,0212310203112101,259263,109599,31,14,8,
53,53063013002,130.02,0212310212121232,241638,14271,31,1,1,
53,53063013002,130.02,0212310212121322,229208,80219,11,12,5,
53,53063013002,130.02,0212310212123001,442828,174227,7,2,2,
53,53063013002,130.02,0212310212123003,27096,4846,45,4,4,
53,53063013002,130.02,0212310212123010,292159,69691,11,32,13,
53,53063013002,130.02,0212310212123011,312104,16102,29,19,2,
53,53063013002,130.02,0212310212123012,557845,17522,11,2,1,
53,53063013002,130.02,0212310212123013,213243,16461,14,23,7,
